branch,fid,kind,sub_a,sub_b,kv,rate,touches_external,length_km,circuit
11356,B:10265:345,B,10265,10265,345.0,0.0,False,0.0,2
11357,L:10265:10267:138,L,10265,10267,138.0,279.65,False,0.4016789910015891,1
11358,L:10265:10308:345,L,10308,10265,345.0,1196.64,False,13.911476642782091,1
11359,X:10266:138:1,X,10266,10266,138.0,96.62,False,0.0,1
11360,B:10266:138,B,10266,10266,138.0,0.0,False,0.0,1
11361,X:10266:14:1,X,10266,10266,13.8,48.31,False,0.0,1
11362,X:10266:14:1,X,10266,10266,13.8,48.31,False,0.0,2
11363,X:10267:138:18,X,10267,10267,138.0,145.14,False,0.0,1
11364,X:10267:138:22,X,10267,10267,138.0,145.14,False,0.0,1
11365,X:10267:138:14,X,10267,10267,138.0,145.14,False,0.0,1
11366,X:10267:138:14,X,10267,10267,138.0,145.14,False,0.0,2
11367,B:10267:138,B,10267,10267,138.0,0.0,False,0.0,1
11368,B:10267:138,B,10267,10267,138.0,0.0,False,0.0,2
11369,B:10268:138,B,10268,10268,138.0,0.0,False,0.0,1
11370,L:10268:10279:138,L,10268,10279,138.0,211.01,False,4.6016439986492825,1
11371,X:10269:138:24,X,10269,10269,138.0,82.34,False,0.0,1
11372,X:10269:138:24,X,10269,10269,138.0,82.17,False,0.0,2
11373,B:10269:138,B,10269,10269,138.0,0.0,False,0.0,1
11374,B:10269:138,B,10269,10269,138.0,0.0,False,0.0,2
11375,L:10269:10286:138,L,10269,10286,138.0,229.06,False,2.5034287210797013,1
11376,L:10269:10300:138,L,10269,10300,138.0,256.79,False,2.459713565964218,1
11377,X:10270:138:20,X,10270,10270,138.0,265.63,False,0.0,1
11378,X:10270:138:14,X,10270,10270,138.0,265.63,False,0.0,1
11379,X:10270:138:18,X,10270,10270,138.0,265.63,False,0.0,1
11380,B:10270:138,B,10270,10270,138.0,0.0,False,0.0,1
11381,B:10270:138,B,10270,10270,138.0,0.0,False,0.0,2
11382,L:10270:10277:138,L,10277,10270,138.0,256.78,False,3.3880756875422877,1
11383,L:10270:10277:138,L,10277,10270,138.0,256.78,False,3.3880756875422877,2
11384,B:10271:138,B,10271,10271,138.0,0.0,False,0.0,1
11385,B:10272:138,B,10272,10272,138.0,0.0,False,0.0,1
11386,L:10272:10293:138,L,10293,10272,138.0,231.92,False,3.6886945371991096,1
11387,B:10273:138,B,10273,10273,138.0,0.0,False,0.0,1
11388,X:10274:138:14,X,10274,10274,138.0,56.92,False,0.0,1
11389,B:10274:138,B,10274,10274,138.0,0.0,False,0.0,1
11390,L:10274:10308:138,L,10308,10274,138.0,185.96,False,3.773854396364922,1
11391,X:10275:138:1,X,10275,10275,138.0,103.87,False,0.0,1
11392,X:10275:138:22,X,10275,10275,138.0,23.95,False,0.0,1
11393,X:10275:138:22,X,10275,10275,138.0,23.7,False,0.0,2
11394,X:10275:138:24,X,10275,10275,138.0,23.55,False,0.0,1
11395,X:10275:138:14,X,10275,10275,138.0,23.31,False,0.0,1
11396,B:10275:138,B,10275,10275,138.0,0.0,False,0.0,1
11397,B:10275:138,B,10275,10275,138.0,0.0,False,0.0,2
11398,X:10275:24:1,X,10275,10275,24.0,51.93,False,0.0,1
11399,X:10275:24:1,X,10275,10275,24.0,51.93,False,0.0,2
11400,L:10275:10307:138,L,10307,10275,138.0,261.98,False,2.144758513077154,1
11401,L:10275:10307:138,L,10307,10275,138.0,261.98,False,2.144758513077154,2
11402,X:10276:138:1,X,10276,10276,138.0,99.92,False,0.0,1
11403,X:10276:138:18,X,10276,10276,138.0,30.5,False,0.0,1
11404,X:10276:138:22,X,10276,10276,138.0,30.39,False,0.0,1
11405,B:10276:138,B,10276,10276,138.0,0.0,False,0.0,1
11406,B:10276:138,B,10276,10276,138.0,0.0,False,0.0,2
11407,X:10276:18:1,X,10276,10276,18.0,49.96,False,0.0,1
11408,X:10276:18:1,X,10276,10276,18.0,49.96,False,0.0,2
11409,X:10277:345:138,X,10277,10277,345.0,206.35,False,0.0,1
11410,X:10277:345:14,X,10277,10277,345.0,395.5,False,0.0,1
11411,X:10277:345:14,X,10277,10277,345.0,395.0,False,0.0,2
11412,X:10277:345:14,X,10277,10277,345.0,394.92,False,0.0,3
11413,X:10277:345:18,X,10277,10277,345.0,394.83,False,0.0,1
11414,X:10277:345:18,X,10277,10277,345.0,394.64,False,0.0,2
11415,X:10277:345:22,X,10277,10277,345.0,394.37,False,0.0,1
11416,B:10277:345,B,10277,10277,345.0,0.0,False,0.0,1
11417,B:10277:345,B,10277,10277,345.0,0.0,False,0.0,2
11418,X:10278:345:138,X,10278,10278,345.0,495.89,False,0.0,1
11419,B:10278:345,B,10278,10278,345.0,0.0,False,0.0,1
11420,B:10278:345,B,10278,10278,345.0,0.0,False,0.0,2
11421,X:10279:345:138,X,10279,10279,345.0,504.96,False,0.0,1
11422,X:10279:345:14,X,10279,10279,345.0,1273.61,False,0.0,1
11423,X:10279:345:14,X,10279,10279,345.0,1273.61,False,0.0,2
11424,B:10279:345,B,10279,10279,345.0,0.0,False,0.0,1
11425,B:10279:345,B,10279,10279,345.0,0.0,False,0.0,2
11426,L:10279:10281:345,L,10279,10281,345.0,1108.7,False,24.57875390897514,1
11427,B:10280:138,B,10280,10280,138.0,0.0,False,0.0,1
11428,L:10280:10306:138,L,10280,10306,138.0,229.01,False,2.506388815317069,1
11429,X:10281:345:138,X,10281,10281,345.0,581.27,False,0.0,1
11430,X:10281:345:14,X,10281,10281,345.0,416.29,False,0.0,1
11431,X:10281:345:20,X,10281,10281,345.0,415.99,False,0.0,1
11432,X:10281:345:14,X,10281,10281,345.0,415.87,False,0.0,2
11433,X:10281:345:14,X,10281,10281,345.0,415.8,False,0.0,3
11434,X:10281:345:14,X,10281,10281,345.0,415.69,False,0.0,4
11435,B:10281:345,B,10281,10281,345.0,0.0,False,0.0,1
11436,B:10281:345,B,10281,10281,345.0,0.0,False,0.0,2
11437,L:10281:10290:345,L,10281,10290,345.0,1312.28,False,34.31923903881829,1
11438,X:10282:138:14,X,10282,10282,138.0,143.0,False,0.0,1
11439,X:10282:138:14,X,10282,10282,138.0,143.0,False,0.0,2
11440,X:10282:138:24,X,10282,10282,138.0,143.0,False,0.0,1
11441,B:10282:138,B,10282,10282,138.0,0.0,False,0.0,1
11442,B:10282:138,B,10282,10282,138.0,0.0,False,0.0,2
11443,X:10283:345:1,X,10283,10283,345.0,564.46,False,0.0,1
11444,B:10283:345,B,10283,10283,345.0,0.0,False,0.0,1
11445,B:10283:345,B,10283,10283,345.0,0.0,False,0.0,2
11446,X:10283:138:1,X,10283,10283,138.0,464.46,False,0.0,1
11447,X:10283:14:1,X,10283,10283,13.8,100.0,False,0.0,1
11448,B:10284:138,B,10284,10284,138.0,0.0,False,0.0,1
11449,X:10285:138:14,X,10285,10285,138.0,119.47,False,0.0,1
11450,X:10285:138:14,X,10285,10285,138.0,119.47,False,0.0,2
11451,X:10285:138:18,X,10285,10285,138.0,119.47,False,0.0,1
11452,X:10285:138:14,X,10285,10285,138.0,119.47,False,0.0,3
11453,B:10285:138,B,10285,10285,138.0,0.0,False,0.0,1
11454,B:10285:138,B,10285,10285,138.0,0.0,False,0.0,2
11455,X:10286:138:14,X,10286,10286,138.0,168.48,False,0.0,1
11456,X:10286:138:14,X,10286,10286,138.0,168.48,False,0.0,2
11457,X:10286:138:14,X,10286,10286,138.0,168.48,False,0.0,3
11458,B:10286:138,B,10286,10286,138.0,0.0,False,0.0,1
11459,B:10286:138,B,10286,10286,138.0,0.0,False,0.0,2
11460,L:10286:10300:138,L,10286,10300,138.0,187.89,False,2.141886827379471,1
11461,X:10287:138:22,X,10287,10287,138.0,27.71,False,0.0,1
11462,B:10287:138,B,10287,10287,138.0,0.0,False,0.0,1
11463,B:10287:138,B,10287,10287,138.0,0.0,False,0.0,2
11464,L:10287:10296:138,L,10296,10287,138.0,223.67,False,4.519803512712269,1
11465,B:10288:138,B,10288,10288,138.0,0.0,False,0.0,1
11466,X:10289:138:14,X,10289,10289,138.0,229.38,False,0.0,1
11467,X:10289:138:14,X,10289,10289,138.0,229.38,False,0.0,2
11468,B:10289:138,B,10289,10289,138.0,0.0,False,0.0,1
11469,B:10289:138,B,10289,10289,138.0,0.0,False,0.0,2
11470,X:10290:345:138,X,10290,10290,345.0,518.57,False,0.0,1
11471,X:10290:345:24,X,10290,10290,345.0,482.19,False,0.0,1
11472,B:10290:345,B,10290,10290,345.0,0.0,False,0.0,1
11473,B:10290:345,B,10290,10290,345.0,0.0,False,0.0,2
11474,X:10291:345:1,X,10291,10291,345.0,490.49,False,0.0,1
11475,X:10291:345:18,X,10291,10291,345.0,411.72,False,0.0,1
11476,X:10291:345:14,X,10291,10291,345.0,411.46,False,0.0,1
11477,X:10291:345:14,X,10291,10291,345.0,411.42,False,0.0,2
11478,X:10291:345:14,X,10291,10291,345.0,410.88,False,0.0,3
11479,B:10291:345,B,10291,10291,345.0,0.0,False,0.0,1
11480,B:10291:345,B,10291,10291,345.0,0.0,False,0.0,2
11481,X:10291:138:1,X,10291,10291,138.0,440.49,False,0.0,1
11482,L:10291:10292:138,L,10291,10292,138.0,270.04,False,1.1059284180928954,1
11483,L:10291:10292:138,L,10291,10292,138.0,270.04,False,1.1059284180928954,2
11484,X:10291:14:1,X,10291,10291,13.8,50.0,False,0.0,1
11485,X:10292:138:18,X,10292,10292,138.0,222.43,False,0.0,1
11486,X:10292:138:14,X,10292,10292,138.0,222.43,False,0.0,1
11487,X:10292:138:14,X,10292,10292,138.0,222.43,False,0.0,2
11488,B:10292:138,B,10292,10292,138.0,0.0,False,0.0,1
11489,B:10292:138,B,10292,10292,138.0,0.0,False,0.0,2
11490,X:10293:138:1,X,10293,10293,138.0,96.02,False,0.0,1
11491,B:10293:138,B,10293,10293,138.0,0.0,False,0.0,1
11492,B:10293:138,B,10293,10293,138.0,0.0,False,0.0,2
11493,X:10293:18:1,X,10293,10293,18.0,48.01,False,0.0,1
11494,X:10293:18:1,X,10293,10293,18.0,48.01,False,0.0,2
11495,X:10294:138:14,X,10294,10294,138.0,18.59,False,0.0,1
11496,X:10294:138:14,X,10294,10294,138.0,29.63,False,0.0,2
11497,X:10294:138:14,X,10294,10294,138.0,18.1,False,0.0,3
11498,X:10294:138:14,X,10294,10294,138.0,17.56,False,0.0,4
11499,X:10294:138:14,X,10294,10294,138.0,17.53,False,0.0,5
11500,B:10294:138,B,10294,10294,138.0,0.0,False,0.0,1
11501,B:10294:138,B,10294,10294,138.0,0.0,False,0.0,2
11502,X:10295:345:138,X,10295,10295,345.0,582.71,False,0.0,1
11503,X:10295:345:138,X,10295,10295,345.0,582.71,False,0.0,2
11504,X:10295:345:14,X,10295,10295,345.0,1101.75,False,0.0,1
11505,X:10295:345:18,X,10295,10295,345.0,1101.75,False,0.0,1
11506,B:10295:345,B,10295,10295,345.0,0.0,False,0.0,1
11507,B:10295:345,B,10295,10295,345.0,0.0,False,0.0,2
11508,L:10295:10305:138,L,10305,10295,138.0,285.34,False,0.8602944540518633,1
11509,L:10295:10305:138,L,10305,10295,138.0,285.34,False,0.8602944540518633,2
11510,L:10295:10301:345,L,10301,10295,345.0,1273.75,False,25.26764939170805,1
11511,X:10296:138:14,X,10296,10296,138.0,27.57,False,0.0,1
11512,B:10296:138,B,10296,10296,138.0,0.0,False,0.0,1
11513,X:10297:345:138,X,10297,10297,345.0,321.17,False,0.0,1
11514,B:10297:345,B,10297,10297,345.0,0.0,False,0.0,1
11515,B:10297:345,B,10297,10297,345.0,0.0,False,0.0,2
11516,X:10297:138:18,X,10297,10297,138.0,87.43,False,0.0,1
11517,L:10297:10448:345,L,10297,10448,345.0,1241.88,False,86.62224687376309,1
11518,L:10297:11114:345,L,10297,11114,345.0,1177.99,False,28.67575452099957,1
11519,X:10298:345:138,X,10298,10298,345.0,343.75,False,0.0,1
11520,B:10298:345,B,10298,10298,345.0,0.0,False,0.0,1
11521,B:10298:345,B,10298,10298,345.0,0.0,False,0.0,2
11522,X:10299:138:13,X,10299,10299,138.0,243.75,False,0.0,1
11523,X:10299:138:18,X,10299,10299,138.0,243.75,False,0.0,1
11524,B:10299:138,B,10299,10299,138.0,0.0,False,0.0,1
11525,B:10299:138,B,10299,10299,138.0,0.0,False,0.0,2
11526,L:10299:10301:138,L,10299,10301,138.0,262.04,False,2.58241525620585,1
11527,X:10300:138:18,X,10300,10300,138.0,211.09,False,0.0,1
11528,X:10300:138:18,X,10300,10300,138.0,211.09,False,0.0,2
11529,X:10300:138:14,X,10300,10300,138.0,211.09,False,0.0,1
11530,X:10300:138:14,X,10300,10300,138.0,211.09,False,0.0,2
11531,B:10300:138,B,10300,10300,138.0,0.0,False,0.0,1
11532,B:10300:138,B,10300,10300,138.0,0.0,False,0.0,2
11533,X:10301:345:138,X,10301,10301,345.0,586.33,False,0.0,1
11534,X:10301:345:138,X,10301,10301,345.0,586.33,False,0.0,2
11535,X:10301:345:14,X,10301,10301,345.0,1146.6,False,0.0,1
11536,B:10301:345,B,10301,10301,345.0,0.0,False,0.0,1
11537,B:10301:345,B,10301,10301,345.0,0.0,False,0.0,2
11538,B:10302:138,B,10302,10302,138.0,0.0,False,0.0,1
11539,B:10303:138,B,10303,10303,138.0,0.0,False,0.0,1
11540,L:10303:10307:138,L,10303,10307,138.0,261.77,False,2.017022603564606,1
11541,L:10303:10307:138,L,10303,10307,138.0,261.77,False,2.017022603564606,2
11542,B:10304:138,B,10304,10304,138.0,0.0,False,0.0,1
11543,X:10305:138:14,X,10305,10305,138.0,83.67,False,0.0,1
11544,B:10305:138,B,10305,10305,138.0,0.0,False,0.0,1
11545,B:10306:138,B,10306,10306,138.0,0.0,False,0.0,1
11546,X:10307:138:18,X,10307,10307,138.0,27.05,False,0.0,1
11547,X:10307:138:14,X,10307,10307,138.0,16.63,False,0.0,1
11548,X:10307:138:18,X,10307,10307,138.0,15.82,False,0.0,2
11549,B:10307:138,B,10307,10307,138.0,0.0,False,0.0,1
11550,B:10307:138,B,10307,10307,138.0,0.0,False,0.0,2
11551,X:10308:345:1,X,10308,10308,345.0,431.27,False,0.0,1
11552,X:10308:345:14,X,10308,10308,345.0,338.9,False,0.0,1
11553,X:10308:345:22,X,10308,10308,345.0,338.27,False,0.0,1
11554,X:10308:345:20,X,10308,10308,345.0,337.85,False,0.0,1
11555,B:10308:345,B,10308,10308,345.0,0.0,False,0.0,1
11556,B:10308:345,B,10308,10308,345.0,0.0,False,0.0,2
11557,X:10308:138:1,X,10308,10308,138.0,406.27,False,0.0,1
11558,X:10308:14:1,X,10308,10308,13.8,25.0,False,0.0,1
11559,X:10309:138:18,X,10309,10309,138.0,90.56,False,0.0,1
11560,X:10309:138:14,X,10309,10309,138.0,90.41,False,0.0,1
11561,X:10309:138:18,X,10309,10309,138.0,90.31,False,0.0,2
11562,X:10309:138:14,X,10309,10309,138.0,90.15,False,0.0,2
11563,B:10309:138,B,10309,10309,138.0,0.0,False,0.0,1
11564,B:10309:138,B,10309,10309,138.0,0.0,False,0.0,2
11565,L:10314:11146:345,L,11146,10314,345.0,1352.14,True,49.17025157163672,1
11566,L:10344:10512:69,L,10344,10512,69.0,42.06,False,30.085971771462134,1
11567,L:10344:10953:69,L,10953,10344,69.0,55.23,False,34.74404384300337,1
11568,L:10344:10954:69,L,10954,10344,69.0,35.26,False,17.920702634723842,1
11569,B:10345:69,B,10345,10345,69.0,0.0,False,0.0,1
11570,L:10345:11098:69,L,10345,11098,69.0,65.33,False,31.958447818953026,1
11571,L:10345:11200:69,L,10345,11200,69.0,68.78,False,4.2965061112516345,1
11572,X:10346:138:1,X,10346,10346,138.0,220.17,False,0.0,1
11573,B:10346:138,B,10346,10346,138.0,0.0,False,0.0,1
11574,B:10346:138,B,10346,10346,138.0,0.0,False,0.0,2
11575,X:10346:69:1,X,10346,10346,69.0,70.17,False,0.0,1
11576,L:10346:10786:69,L,10346,10786,69.0,60.15,True,50.552085131292635,1
11577,X:10346:18:1,X,10346,10346,18.0,150.0,False,0.0,1
11578,L:10346:10512:138,L,10512,10346,138.0,191.2,False,69.28188135546402,1
11579,B:10347:69,B,10347,10347,69.0,0.0,False,0.0,1
11580,L:10347:10970:69,L,10970,10347,69.0,60.52,True,8.25371908002856,1
11581,L:10347:11193:69,L,10347,11193,69.0,46.6,False,13.906259070743042,1
11582,L:10347:11201:69,L,10347,11201,69.0,64.08,False,7.861916442541811,1
11583,L:10349:10644:138,L,10349,10644,138.0,229.2,True,38.103944727083174,1
11584,L:10350:11140:69,L,10350,11140,69.0,63.24,True,13.251920819822733,1
11585,L:10352:10787:69,L,10352,10787,69.0,46.66,False,40.03058373608779,1
11586,L:10352:11098:69,L,11098,10352,69.0,45.85,False,14.702541107370179,1
11587,X:10353:138:69,X,10353,10353,138.0,88.98,False,0.0,1
11588,X:10353:138:69,X,10353,10353,138.0,88.98,False,0.0,2
11589,X:10353:138:69,X,10353,10353,138.0,88.98,False,0.0,3
11590,B:10353:138,B,10353,10353,138.0,0.0,False,0.0,1
11591,L:10353:10511:138,L,10353,10511,138.0,235.15,True,40.16233478889749,1
11592,L:10353:10513:69,L,10513,10353,69.0,69.1,False,22.593582326821494,1
11593,L:10353:10514:69,L,10353,10514,69.0,64.21,False,29.860725694824666,1
11594,L:10353:10707:69,L,10353,10707,69.0,54.4,True,21.33606251998216,1
11595,L:10353:11201:69,L,10353,11201,69.0,63.01,False,17.22570909619709,1
11596,X:10354:345:138,X,10354,10354,345.0,584.77,False,0.0,1
11597,B:10354:345,B,10354,10354,345.0,0.0,False,0.0,1
11598,L:10354:10712:345,L,10354,10712,345.0,1246.12,True,76.5513431239526,1
11599,L:10354:10975:345,L,10354,10975,345.0,1133.95,True,44.32612013002779,1
11600,X:10354:138:1,X,10354,10354,138.0,239.94,False,0.0,1
11601,B:10354:138,B,10354,10354,138.0,0.0,False,0.0,1
11602,X:10354:69:1,X,10354,10354,69.0,89.94,False,0.0,1
11603,L:10354:10355:69,L,10355,10354,69.0,61.29,False,11.071526538702969,1
11604,L:10354:10357:69,L,10357,10354,69.0,65.27,False,10.561366585428525,1
11605,X:10354:14:1,X,10354,10354,13.8,150.0,False,0.0,1
11606,L:10354:10356:138,L,10356,10354,138.0,203.77,False,14.238905365488067,1
11607,L:10354:10358:138,L,10354,10358,138.0,254.5,False,23.15102116400348,1
11608,L:10354:10367:138,L,10354,10367,138.0,257.8,False,46.76126059947998,1
11609,L:10354:10974:138,L,10974,10354,138.0,179.56,True,26.101970622946144,1
11610,L:10355:11132:69,L,10355,11132,69.0,43.93,False,9.215541946851488,1
11611,X:10356:138:69,X,10356,10356,138.0,59.8,False,0.0,1
11612,B:10356:138,B,10356,10356,138.0,0.0,False,0.0,1
11613,L:10356:10974:138,L,10356,10974,138.0,187.98,True,19.785445904783817,1
11614,L:10356:11047:138,L,10356,11047,138.0,171.58,False,90.51710904953096,1
11615,L:10356:11200:138,L,10356,11200,138.0,188.04,False,19.001217610953933,1
11616,L:10356:11132:69,L,11132,10356,69.0,57.34,False,6.210891100047373,1
11617,L:10356:11193:69,L,11193,10356,69.0,46.11,False,1.759466787082997,1
11618,L:10357:11223:69,L,11223,10357,69.0,60.18,False,5.509670181598001,1
11619,X:10358:138:1,X,10358,10358,138.0,228.07,False,0.0,1
11620,B:10358:138,B,10358,10358,138.0,0.0,False,0.0,1
11621,L:10358:11099:138,L,11099,10358,138.0,234.7,False,24.80539906771114,1
11622,X:10358:69:1,X,10358,10358,69.0,78.07,False,0.0,1
11623,L:10358:10360:69,L,10358,10360,69.0,49.22,False,7.227882434149901,1
11624,L:10358:10368:69,L,10358,10368,69.0,69.84,False,17.711897641954266,1
11625,L:10358:11158:69,L,10358,11158,69.0,55.93,False,47.682961413620326,1
11626,X:10358:14:1,X,10358,10358,13.8,150.0,False,0.0,1
11627,B:10359:69,B,10359,10359,69.0,0.0,False,0.0,1
11628,L:10359:11140:69,L,10359,11140,69.0,67.49,False,20.962553854563158,1
11629,L:10359:11224:69,L,11224,10359,69.0,55.28,False,14.481793598133637,1
11630,L:10360:11223:69,L,10360,11223,69.0,60.46,False,5.215896166073837,1
11631,X:10361:138:69,X,10361,10361,138.0,52.06,False,0.0,1
11632,B:10361:138,B,10361,10361,138.0,0.0,False,0.0,1
11633,L:10361:10362:69,L,10362,10361,69.0,62.72,False,5.40652771050838,1
11634,L:10361:10695:69,L,10361,10695,69.0,58.86,False,25.346196064794192,1
11635,L:10362:10363:69,L,10363,10362,69.0,60.71,False,8.448928219899996,1
11636,L:10362:10694:69,L,10362,10694,69.0,70.44,False,31.730408324018036,1
11637,L:10362:10778:69,L,10362,10778,69.0,58.72,False,10.44913874736791,1
11638,B:10363:69,B,10363,10363,69.0,0.0,False,0.0,1
11639,L:10363:10365:69,L,10363,10365,69.0,67.44,False,16.988701684346147,1
11640,X:10364:138:1,X,10364,10364,138.0,228.83,False,0.0,1
11641,B:10364:138,B,10364,10364,138.0,0.0,False,0.0,1
11642,B:10364:138,B,10364,10364,138.0,0.0,False,0.0,2
11643,X:10364:69:1,X,10364,10364,69.0,78.83,False,0.0,1
11644,L:10364:10365:69,L,10364,10365,69.0,72.23,False,32.34638406105586,1
11645,L:10364:11189:69,L,10364,11189,69.0,55.35,False,10.860763849970308,1
11646,X:10364:24:1,X,10364,10364,24.0,150.0,False,0.0,1
11647,L:10364:11123:138,L,10364,11123,138.0,227.36,True,89.19507777980617,1
11648,L:10364:11157:138,L,10364,11157,138.0,242.8,True,25.178692735902537,1
11649,B:10366:69,B,10366,10366,69.0,0.0,False,0.0,1
11650,L:10366:11189:69,L,10366,11189,69.0,49.44,False,17.252349658312234,1
11651,L:10366:11224:69,L,11224,10366,69.0,58.04,False,22.05952983127091,1
11652,B:10367:138,B,10367,10367,138.0,0.0,False,0.0,1
11653,L:10367:10497:138,L,10367,10497,138.0,248.89,False,33.59774391371359,1
11654,L:10368:11151:69,L,10368,11151,69.0,65.36,False,6.76643690012036,1
11655,L:10445:10449:69,L,10445,10449,69.0,60.0,False,19.826753075641655,1
11656,L:10445:10546:69,L,10546,10445,69.0,52.24,False,35.17203848130315,1
11657,L:10445:10547:69,L,10547,10445,69.0,39.34,False,16.254649628178235,1
11658,B:10446:69,B,10446,10446,69.0,0.0,False,0.0,1
11659,L:10446:10449:69,L,10446,10449,69.0,68.97,False,6.5732337964604985,1
11660,L:10446:10962:69,L,10446,10962,69.0,75.23,False,20.881761399036275,1
11661,L:10446:10962:69,L,10446,10962,69.0,75.23,False,20.881761399036275,2
11662,X:10447:138:69,X,10447,10447,138.0,102.33,False,0.0,1
11663,X:10447:138:69,X,10447,10447,138.0,102.33,False,0.0,2
11664,B:10447:138,B,10447,10447,138.0,0.0,False,0.0,1
11665,L:10447:10449:69,L,10447,10449,69.0,54.31,False,15.94171793240546,1
11666,L:10447:10963:69,L,10447,10963,69.0,77.9,False,10.634531889500122,1
11667,L:10447:10963:69,L,10447,10963,69.0,77.9,False,10.634531889500122,2
11668,X:10448:345:138,X,10448,10448,345.0,322.9,False,0.0,1
11669,B:10448:345,B,10448,10448,345.0,0.0,False,0.0,1
11670,L:10448:10696:138,L,10448,10696,138.0,212.5,False,38.18607930297831,1
11671,L:10450:10547:69,L,10547,10450,69.0,56.48,False,35.765380028648,1
11672,L:10450:10697:69,L,10697,10450,69.0,62.46,False,21.54839001352884,1
11673,L:10452:10953:69,L,10452,10953,69.0,73.77,True,24.757375494430672,1
11674,B:10457:69,B,10457,10457,69.0,0.0,False,0.0,1
11675,L:10457:10966:69,L,10966,10457,69.0,62.04,False,25.789992817557806,1
11676,L:10457:11213:69,L,11213,10457,69.0,64.88,True,12.292208836044457,1
11677,B:10495:69,B,10495,10495,69.0,0.0,False,0.0,1
