fid,kind,sub_a,sub_b,kv,length_km,n_circuits,public_visible
L:5229:5750:345,L,5229,5750,345.0,27.00242343727508,1,True
L:5230:5231:138,L,5230,5231,138.0,7.820706920830896,1,True
L:5230:5258:138,L,5230,5258,138.0,22.093746641033036,1,True
L:5232:5958:138,L,5232,5958,138.0,2.342012515193307,1,True
L:5232:6140:138,L,5232,6140,138.0,3.8071088729121536,1,True
L:5233:5261:138,L,5233,5261,138.0,15.133217325735071,1,True
L:5233:5928:138,L,5233,5928,138.0,2.995560324144447,1,True
L:5234:5238:138,L,5234,5238,138.0,4.337046272505287,1,True
L:5234:6146:138,L,6146,5234,138.0,2.062099980001963,1,True
L:5235:6146:138,L,5235,6146,138.0,9.373727715594912,1,True
L:5237:5240:138,L,5237,5240,138.0,13.487232411436674,1,True
L:5237:5244:138,L,5237,5244,138.0,9.379021504103255,1,True
L:5237:5255:138,L,5237,5255,138.0,3.6138924768014387,1,True
L:5237:5306:345,L,5306,5237,345.0,27.483801664194704,1,True
L:5237:5999:345,L,5999,5237,345.0,15.384283582672982,1,True
L:5237:6852:138,L,5237,6852,138.0,15.279571527602105,1,True
L:5238:5250:138,L,5250,5238,138.0,5.81083588857015,1,True
L:5239:5243:138,L,5243,5239,138.0,1.5636214078613826,2,True
L:5239:5247:138,L,5247,5239,138.0,3.6668903413459484,1,True
L:5239:5318:345,L,5318,5239,345.0,12.357131306117896,1,True
L:5240:5300:138,L,5240,5300,138.0,1.7940599191574513,1,True
L:5241:5306:138,L,5306,5241,138.0,2.9580306968316648,1,True
L:5241:5316:138,L,5316,5241,138.0,5.4312190760566645,1,True
L:5242:5246:138,L,5242,5246,138.0,7.440012192062332,1,True
L:5242:5272:138,L,5242,5272,138.0,19.06493911226729,1,True
L:5242:5957:138,L,5242,5957,138.0,15.985675796360898,1,True
L:5243:5283:138,L,5243,5283,138.0,3.1555694198620965,1,True
L:5243:6877:138,L,5243,6877,138.0,13.207272929351545,1,True
L:5244:5254:138,L,5254,5244,138.0,2.082755206705803,1,True
L:5244:5258:138,L,5244,5258,138.0,19.986699130411996,1,True
L:5244:5274:138,L,5244,5274,138.0,12.888314847566651,1,True
L:5244:5321:138,L,5321,5244,138.0,4.063808048663163,1,True
L:5245:5257:138,L,5245,5257,138.0,11.763570466393258,1,True
L:5245:5274:138,L,5274,5245,138.0,5.306211967914553,1,True
L:5246:5275:138,L,5246,5275,138.0,2.672778194461347,1,True
L:5246:5319:138,L,5246,5319,138.0,14.721800070368086,1,True
L:5247:5321:138,L,5247,5321,138.0,2.92383463838523,1,False
L:5248:6864:138,L,5248,6864,138.0,7.126456101601852,1,True
L:5249:5250:138,L,5249,5250,138.0,5.70487029018933,1,True
L:5249:5263:138,L,5249,5263,138.0,14.5958168553216,1,False
L:5249:5957:138,L,5249,5957,138.0,13.171793036010808,1,False
L:5251:5928:138,L,5251,5928,138.0,7.827786254662952,1,True
L:5252:5273:138,L,5252,5273,138.0,6.396057033156873,1,True
L:5252:5280:138,L,5252,5280,138.0,14.176143895995455,1,True
L:5252:5941:138,L,5252,5941,138.0,4.3323444631138655,1,True
L:5253:5254:138,L,5253,5254,138.0,5.852066226334347,1,True
L:5253:5300:138,L,5300,5253,138.0,3.73073042912365,1,True
L:5255:5301:138,L,5255,5301,138.0,15.44969659917195,1,True
L:5256:5941:138,L,5256,5941,138.0,17.352429179596573,1,True
L:5256:6140:138,L,5256,6140,138.0,11.76652795588872,1,True
L:5256:6851:138,L,5256,6851,138.0,5.480429394489797,1,True
L:5257:5272:138,L,5257,5272,138.0,5.893303400908514,1,True
L:5259:6137:138,L,5259,6137,138.0,1.8190125689586845,1,True
L:5259:6848:138,L,5259,6848,138.0,4.435542257592517,1,True
L:5260:5276:138,L,5260,5276,138.0,6.680600413564577,1,True
L:5260:6851:138,L,5260,6851,138.0,2.4722065664994584,1,True
L:5261:6861:138,L,5261,6861,138.0,1.764972533905062,1,True
L:5262:6146:138,L,5262,6146,138.0,8.36331695169566,1,True
L:5262:7156:138,L,5262,7156,138.0,2.7984088899342274,1,True
L:5263:6850:138,L,5263,6850,138.0,3.7063417205285494,1,True
L:5263:6852:138,L,6852,5263,138.0,1.802830569467883,1,True
L:5263:6872:138,L,6872,5263,138.0,1.7313405998769906,1,True
L:5264:5265:138,L,5264,5265,138.0,10.722505412848525,1,True
L:5264:5510:138,L,5510,5264,138.0,2.9538886410298857,1,True
L:5264:5915:138,L,5264,5915,138.0,3.558228425634378,1,True
L:5265:5967:138,L,5265,5967,138.0,3.5284091713831423,1,True
L:5266:5915:138,L,5915,5266,138.0,4.010412748149958,1,True
L:5266:5955:138,L,5955,5266,138.0,2.344457059030924,1,True
L:5267:5537:138,L,5267,5537,138.0,6.594185613836608,1,True
L:5267:5892:138,L,5267,5892,138.0,4.149029783901855,1,True
L:5269:5639:345,L,5269,5639,345.0,115.13914312456775,1,True
L:5270:5271:138,L,5271,5270,138.0,4.363575849255805,1,True
L:5275:5282:138,L,5275,5282,138.0,20.172851533779188,1,True
L:5276:5277:138,L,5276,5277,138.0,7.660651294162552,1,True
L:5276:6137:138,L,6137,5276,138.0,0.881606331985896,1,True
L:5276:7156:138,L,5276,7156,138.0,3.900644799757868,1,True
L:5277:5278:138,L,5278,5277,138.0,2.5041807884692506,1,True
L:5277:5928:138,L,5928,5277,138.0,2.9277047470577298,1,True
L:5278:5958:138,L,5278,5958,138.0,6.600243038388766,1,True
L:5279:5504:138,L,5279,5504,138.0,10.934606481957209,1,True
L:5279:5731:138,L,5279,5731,138.0,8.730526704115016,1,True
L:5279:5977:138,L,5977,5279,138.0,7.384520170075842,1,True
L:5280:5973:138,L,5280,5973,138.0,5.193142282224925,1,True
L:5281:5323:138,L,5281,5323,138.0,21.829554420171448,1,True
L:5283:5299:138,L,5299,5283,138.0,4.940503975410781,1,True
L:5284:5409:138,L,5284,5409,138.0,16.64793294699379,1,False
L:5284:6903:138,L,5284,6903,138.0,13.303367750531143,1,True
L:5285:5305:138,L,5285,5305,138.0,4.572974195487872,1,True
L:5285:5320:138,L,5320,5285,138.0,5.044304428038277,1,True
L:5286:5303:138,L,5286,5303,138.0,4.2651408462482,1,True
L:5286:5405:138,L,5286,5405,138.0,19.37756171611092,1,True
L:5287:5307:138,L,5307,5287,138.0,3.6315821537961,1,True
L:5287:5320:138,L,5287,5320,138.0,5.267181630226507,1,True
L:5288:6875:138,L,6875,5288,138.0,1.7490111912697868,1,True
L:5288:7120:138,L,5288,7120,138.0,1.9984168363510337,1,True
L:5289:6891:138,L,5289,6891,138.0,5.1480767300341155,1,True
L:5289:6901:138,L,6901,5289,138.0,0.24745307469527855,1,True
L:5289:6904:138,L,5289,6904,138.0,7.049120585049365,1,True
L:5290:6938:138,L,5290,6938,138.0,2.5584505874253307,1,True
L:5290:6954:138,L,6954,5290,138.0,0.31327260396831497,1,True
L:5290:7147:138,L,7147,5290,138.0,3.729599999999118,1,True
L:5291:5899:138,L,5291,5899,138.0,1.8741140758913102,1,True
L:5291:6862:138,L,5291,6862,138.0,1.0870593705811553,1,True
L:5292:5293:138,L,5292,5293,138.0,4.543376801496707,1,True
L:5292:6899:138,L,6899,5292,138.0,2.058560711605911,1,True
L:5293:6002:138,L,6002,5293,138.0,1.6536414942546311,1,True
L:5294:5310:138,L,5294,5310,138.0,4.300531343959915,1,True
L:5294:6932:138,L,6932,5294,138.0,3.062521641300684,1,True
L:5295:5322:138,L,5322,5295,138.0,3.387498066851422,1,False
L:5295:6903:138,L,5295,6903,138.0,9.707028989616683,1,True
L:5296:6749:138,L,5296,6749,138.0,6.203870795281784,1,True
L:5296:6843:138,L,6843,5296,138.0,2.0357708031945827,1,True
L:5296:6858:138,L,5296,6858,138.0,1.612900133326325,1,True
L:5297:5298:138,L,5297,5298,138.0,7.317133765925399,1,True
L:5297:5304:138,L,5297,5304,138.0,2.7135555280160597,1,False
L:5298:6849:138,L,5298,6849,138.0,0.6632179941892481,1,True
L:5299:5304:138,L,5304,5299,138.0,3.385879371472168,1,True
L:5300:5304:138,L,5304,5300,138.0,2.9826113450568092,1,True
L:5301:5312:138,L,5301,5312,138.0,6.810512533357185,1,True
L:5301:6877:138,L,6877,5301,138.0,2.3580157136380713,1,True
L:5302:6900:138,L,6900,5302,138.0,2.7785914607691895,1,True
L:5302:6903:138,L,6903,5302,138.0,4.4010212594817295,1,False
L:5303:5318:138,L,5318,5303,138.0,2.6613339592736374,1,True
L:5305:5315:138,L,5305,5315,138.0,13.483581616641134,1,True
L:5306:5318:345,L,5318,5306,345.0,10.0686583775447,1,True
L:5306:5917:500,L,5917,5306,500.0,34.9224226684857,1,True
L:5306:5958:500,L,5306,5958,500.0,46.615219036574516,1,True
L:5307:5418:138,L,5307,5418,138.0,13.599382920398252,1,True
L:5308:6863:138,L,5308,6863,138.0,0.448778789850026,1,True
L:5308:6884:138,L,5308,6884,138.0,1.7601788444077349,1,True
L:5308:6916:138,L,5308,6916,138.0,3.7829730772846752,1,True
L:5309:6845:138,L,6845,5309,138.0,2.51283688302472,1,True
L:5309:6850:138,L,6850,5309,138.0,1.533022963486114,1,True
L:5310:6893:138,L,6893,5310,138.0,2.134700189678966,1,True
L:5310:6904:138,L,6904,5310,138.0,0.8487419644486128,1,True
L:5311:6876:138,L,5311,6876,138.0,0.7918603025537215,1,True
L:5311:6892:138,L,6892,5311,138.0,1.6409317061953677,1,True
L:5311:7107:138,L,5311,7107,138.0,1.7601504577387141,1,True
L:5312:5322:138,L,5312,5322,138.0,1.753769077701493,1,True
L:5313:6898:138,L,6898,5313,138.0,1.2160668274862985,1,True
L:5313:7128:138,L,5313,7128,138.0,0.8942861375821626,1,True
L:5314:6749:138,L,5314,6749,138.0,1.287723547086943,1,True
L:5314:6857:138,L,5314,6857,138.0,2.1202361757687482,1,True
L:5315:5316:138,L,5315,5316,138.0,1.633465149655613,1,True
L:5315:5317:138,L,5317,5315,138.0,2.281380295111394,1,True
L:5317:5323:138,L,5323,5317,138.0,4.126166273528211,1,True
L:5318:5320:138,L,5320,5318,138.0,5.3790607286491605,2,True
L:5318:5427:345,L,5427,5318,345.0,11.124948521565328,1,True
L:5318:5917:345,L,5318,5917,345.0,25.08963975991159,1,True
L:5319:5407:138,L,5319,5407,138.0,17.48349475478913,1,True
L:5320:6891:138,L,5320,6891,138.0,13.403090895060334,1,True
L:5328:5332:138,L,5328,5332,138.0,7.363276298418308,1,True
L:5328:5337:138,L,5328,5337,138.0,21.501691165957457,1,True
L:5329:5333:138,L,5329,5333,138.0,19.560168221652347,1,True
L:5330:5331:138,L,5331,5330,138.0,6.523353062422454,1,True
L:5330:5945:138,L,5945,5330,138.0,4.8395463737174165,1,True
L:5332:5333:138,L,5333,5332,138.0,6.221520349912015,1,True
L:5333:5335:138,L,5333,5335,138.0,9.436392580087942,1,True
L:5333:5974:138,L,5974,5333,138.0,8.069160397009417,1,True
L:5333:5998:138,L,5333,5998,138.0,59.34582644056778,1,True
L:5335:5336:138,L,5336,5335,138.0,3.0211285241463766,1,True
L:5337:5974:138,L,5974,5337,138.0,8.650064547265877,1,True
L:5338:5341:138,L,5341,5338,138.0,8.274823396078142,1,True
L:5338:5970:138,L,5338,5970,138.0,37.43838519799221,1,True
L:5339:5341:138,L,5341,5339,138.0,4.283537345147777,1,True
L:5339:5342:138,L,5339,5342,138.0,4.777701541300498,1,True
L:5340:5906:138,L,5340,5906,138.0,11.980807126878332,1,True
L:5340:5936:138,L,5340,5936,138.0,10.448872424709473,1,True
L:5342:5807:138,L,5342,5807,138.0,24.9073785861827,1,True
L:5342:5893:138,L,5342,5893,138.0,3.3550874599403033,1,True
L:5343:5350:138,L,5350,5343,138.0,15.905002187532256,1,True
L:5343:5893:138,L,5343,5893,138.0,12.301860109960732,1,True
L:5344:5345:138,L,5345,5344,138.0,3.5564152697266773,1,True
L:5344:5946:138,L,5946,5344,138.0,7.134016528171206,1,True
L:5345:5405:138,L,5405,5345,138.0,18.175646046337,1,True
L:5346:5349:138,L,5346,5349,138.0,4.071484752166983,1,True
L:5346:5350:138,L,5346,5350,138.0,16.083467638926376,1,True
L:5347:5348:138,L,5347,5348,138.0,3.8886999114358,1,True
L:5347:5978:138,L,5347,5978,138.0,6.8773665798017225,1,True
L:5349:5989:138,L,5349,5989,138.0,6.209912897157074,1,True
L:5351:5949:138,L,5351,5949,138.0,13.927369521820973,1,True
L:5353:5989:138,L,5989,5353,138.0,4.514788175545093,1,True
L:5354:5366:138,L,5354,5366,138.0,2.764729678920281,1,True
L:5354:5378:138,L,5354,5378,138.0,2.2356091389756383,1,True
L:5354:5450:138,L,5450,5354,138.0,2.9545918221127754,1,True
L:5355:5379:138,L,5355,5379,138.0,1.5318339843919213,1,True
L:5355:5768:138,L,5355,5768,138.0,1.6844049420292841,1,True
L:5356:5441:138,L,5441,5356,138.0,2.168847552274105,1,True
L:5356:5463:138,L,5463,5356,138.0,1.7599528591306803,1,True
L:5357:5374:138,L,5357,5374,138.0,4.179787244397356,1,True
L:5357:5793:138,L,5793,5357,138.0,3.2359628544767363,1,True
L:5358:5373:138,L,5358,5373,138.0,3.118648637628328,1,True
L:5358:5374:138,L,5358,5374,138.0,8.629992147761076,1,True
L:5359:5450:138,L,5359,5450,138.0,4.088384208098104,1,True
L:5359:5779:138,L,5359,5779,138.0,1.3982556948973228,1,True
L:5360:5764:138,L,5360,5764,138.0,2.310216710504224,1,True
L:5360:5776:138,L,5776,5360,138.0,2.073011030907347,1,True
L:5361:5703:138,L,5703,5361,138.0,4.25287801021976,1,True
L:5361:5792:138,L,5792,5361,138.0,2.8092481942644087,1,True
L:5362:5385:138,L,5385,5362,138.0,3.310475143061825,2,True
L:5362:5444:138,L,5444,5362,138.0,3.792898821160603,2,True
L:5363:5382:138,L,5382,5363,138.0,1.016211274582842,1,True
L:5363:5398:138,L,5363,5398,138.0,4.318440933530806,1,True
L:5364:5396:138,L,5364,5396,138.0,13.521182991598232,1,True
L:5364:5404:138,L,5404,5364,138.0,1.5169109808143502,1,True
L:5364:5775:138,L,5364,5775,138.0,2.832276421700184,1,True
L:5365:5386:138,L,5386,5365,138.0,2.6772809257882337,1,True
L:5365:5774:138,L,5774,5365,138.0,1.936356809107931,1,True
L:5366:5392:138,L,5392,5366,138.0,2.030931842970989,1,True
L:5367:5372:345,L,5367,5372,345.0,24.52621383167965,1,True
L:5367:5543:345,L,5367,5543,345.0,10.555543671375974,1,True
L:5367:5865:138,L,5367,5865,138.0,1.5609833068245493,1,True
L:5367:5873:138,L,5873,5367,138.0,2.1058988384403157,1,True
L:5367:5878:138,L,5367,5878,138.0,7.938690038657673,1,True
L:5367:5902:138,L,5902,5367,138.0,2.442322116917884,1,True
L:5368:5389:138,L,5368,5389,138.0,4.217165441180344,1,True
L:5368:5429:138,L,5368,5429,138.0,7.732784511783748,1,True
L:5369:5391:138,L,5369,5391,138.0,1.9737054407392334,1,True
L:5369:5399:138,L,5369,5399,138.0,3.168965630986899,1,True
L:5369:5862:138,L,5862,5369,138.0,5.059908881450552,1,True
L:5370:5371:138,L,5371,5370,138.0,7.337833510562538,1,True
L:5370:5404:138,L,5370,5404,138.0,6.984942096997179,1,True
L:5371:5704:138,L,5371,5704,138.0,4.832599229519695,1,True
L:5372:5374:138,L,5374,5372,138.0,2.6707150687295407,2,True
L:5372:5401:345,L,5401,5372,345.0,16.39380757544479,1,True
L:5372:5403:138,L,5372,5403,138.0,3.7919674603540554,2,True
L:5372:5704:345,L,5704,5372,345.0,10.398568436251356,1,True
L:5373:5777:138,L,5777,5373,138.0,2.086980184884098,1,True
L:5373:5793:138,L,5373,5793,138.0,6.39450717578429,1,True
L:5375:5389:138,L,5389,5375,138.0,2.253633209137265,2,True
L:5375:5855:138,L,5375,5855,138.0,9.861161629934855,2,True
L:5376:5381:138,L,5376,5381,138.0,1.8651601967414204,1,False
L:5376:5430:138,L,5376,5430,138.0,1.153937008256371,1,True
L:5377:5390:138,L,5377,5390,138.0,3.564109590244481,1,True
L:5377:5403:138,L,5403,5377,138.0,1.0172031951639295,1,True
L:5378:5470:138,L,5470,5378,138.0,2.61443830607361,1,True
L:5379:5775:138,L,5379,5775,138.0,2.154892679436405,1,True
L:5380:5385:138,L,5380,5385,138.0,2.7350523634073807,2,True
L:5380:5402:138,L,5380,5402,138.0,1.5161042521836086,1,True
L:5380:5468:138,L,5380,5468,138.0,1.8703673334603093,1,True
L:5381:6003:138,L,6003,5381,138.0,1.867020105943298,1,True
L:5382:5860:138,L,5860,5382,138.0,1.6078996868587472,1,True
L:5383:5445:138,L,5383,5445,138.0,3.2903144605595127,1,True
L:5383:5446:138,L,5446,5383,138.0,1.7970878295341743,2,True
L:5383:6000:138,L,5383,6000,138.0,5.69681767275316,2,True
L:5384:5459:138,L,5459,5384,138.0,3.800255574026598,1,True
L:5384:5776:138,L,5776,5384,138.0,1.9604024692704634,1,True
L:5385:5446:138,L,5385,5446,138.0,5.109115227731293,1,True
L:5386:5404:138,L,5404,5386,138.0,1.931428081450468,1,True
L:5387:5391:138,L,5387,5391,138.0,4.837438923871139,1,True
L:5387:5860:138,L,5387,5860,138.0,2.1251961192390634,1,True
L:5388:5390:138,L,5388,5390,138.0,2.6526432169112195,1,True
L:5388:5774:138,L,5774,5388,138.0,2.0564853363759896,1,True
L:5389:5856:138,L,5856,5389,138.0,2.683316976424398,1,True
L:5389:5860:138,L,5389,5860,138.0,3.927203128718478,2,True
L:5391:5863:138,L,5391,5863,138.0,5.545316670194872,1,True
L:5392:5444:138,L,5392,5444,138.0,7.41452579911412,1,True
L:5393:5861:138,L,5861,5393,138.0,1.6042729509212392,1,True
L:5393:5862:138,L,5393,5862,138.0,9.158105156787647,1,True
L:5394:5819:138,L,5394,5819,138.0,7.800775643666847,1,True
L:5394:5866:138,L,5394,5866,138.0,2.731534006958537,1,True
L:5395:5876:138,L,5395,5876,138.0,4.409498524500783,1,True
L:5395:5879:138,L,5395,5879,138.0,5.991145377816693,1,True
L:5396:5543:138,L,5396,5543,138.0,2.679671693832019,1,True
L:5397:5870:138,L,5397,5870,138.0,1.9855116769509635,1,True
L:5397:5907:138,L,5907,5397,138.0,1.6391064767601942,1,True
L:5398:5861:138,L,5398,5861,138.0,2.038189884000983,1,True
L:5399:5865:138,L,5865,5399,138.0,3.243642237314185,1,True
L:5400:5768:138,L,5400,5768,138.0,10.263478134530168,1,True
L:5400:5856:138,L,5856,5400,138.0,2.463945626371405,1,True
L:5401:5671:345,L,5671,5401,345.0,12.07146388446448,1,True
L:5401:5792:138,L,5792,5401,138.0,2.1125263679530115,2,True
L:5402:5934:138,L,5402,5934,138.0,3.0511715641835147,1,True
L:5406:5411:138,L,5411,5406,138.0,5.458463942967867,1,True
L:5406:5420:138,L,5406,5420,138.0,15.989083746279412,1,True
L:5408:6446:138,L,5408,6446,138.0,1.005292742151459,1,True
L:5408:7140:138,L,5408,7140,138.0,0.40220991380382015,1,True
L:5409:5411:138,L,5409,5411,138.0,7.0268494154788135,1,True
L:5410:5414:138,L,5414,5410,138.0,14.439360997206647,1,True
L:5410:5417:138,L,5410,5417,138.0,5.009009009530475,1,True
L:5411:5952:345,L,5411,5952,345.0,25.765654507987403,1,True
L:5411:6005:345,L,6005,5411,345.0,22.55722278252049,1,True
L:5412:5959:138,L,5412,5959,138.0,4.16991479003386,1,True
L:5412:5975:138,L,5412,5975,138.0,1.7174135010318377,1,True
L:5412:5981:138,L,5412,5981,138.0,1.0109045937762948,2,True
L:5413:5419:138,L,5413,5419,138.0,4.766838421402679,1,True
L:5413:6931:138,L,5413,6931,138.0,4.565713280309426,1,True
L:5414:5415:138,L,5415,5414,138.0,3.155190329946956,1,True
L:5415:6005:138,L,6005,5415,138.0,6.255714332139294,1,True
L:5416:6917:138,L,6917,5416,138.0,1.4878934734957001,1,True
L:5416:6950:138,L,6950,5416,138.0,3.748973826431994,1,True
L:5417:5419:138,L,5419,5417,138.0,4.463144879431449,1,True
L:5417:5425:138,L,5425,5417,138.0,5.083517379158837,1,True
L:5418:5420:138,L,5418,5420,138.0,1.4927952903069277,1,True
L:5421:5422:138,L,5422,5421,138.0,5.979270900457391,1,True
L:5421:5424:138,L,5421,5424,138.0,7.918999461020644,1,True
L:5422:5423:138,L,5423,5422,138.0,4.749490622274972,1,True
L:5423:5425:138,L,5423,5425,138.0,8.127914672658065,1,True
L:5424:5799:138,L,5424,5799,138.0,11.068429753808353,1,True
L:5426:5993:138,L,5993,5426,138.0,2.2765290653802004,1,True
L:5426:6906:138,L,5426,6906,138.0,1.7855172047118901,1,True
L:5427:5971:345,L,5427,5971,345.0,37.21781329707233,1,True
L:5427:6900:138,L,5427,6900,138.0,6.260433261599989,1,True
L:5428:6918:138,L,5428,6918,138.0,2.3526486611792023,1,True
L:5428:6931:138,L,6931,5428,138.0,2.887057831481913,1,True
L:5429:5440:138,L,5429,5440,138.0,3.1912584600162686,1,True
L:5429:5934:138,L,5934,5429,138.0,1.7790513598974995,1,True
L:5429:5935:138,L,5935,5429,138.0,1.1295675359416983,2,True
L:5430:5452:138,L,5452,5430,138.0,1.8969141836478949,1,True
L:5434:5442:138,L,5442,5434,138.0,3.3714915185970904,2,True
L:5434:5991:138,L,5434,5991,138.0,2.4753122162228762,1,True
L:5440:5468:138,L,5468,5440,138.0,2.5792790631627027,2,True
L:5440:6001:138,L,5440,6001,138.0,1.223311059526952,2,True
L:5441:5460:138,L,5441,5460,138.0,1.3131532333629163,1,True
L:5441:5465:138,L,5465,5441,138.0,2.45933187462236,1,True
L:5442:5454:138,L,5442,5454,138.0,5.513027728957891,2,True
L:5444:5859:138,L,5859,5444,138.0,3.015960148343541,1,True
L:5446:5863:138,L,5863,5446,138.0,1.229680758336199,1,True
L:5447:5934:138,L,5447,5934,138.0,5.681820640333454,1,True
L:5448:5452:138,L,5452,5448,138.0,2.081211186691828,1,True
L:5448:5473:138,L,5448,5473,138.0,1.4029530253930163,1,True
L:5448:5910:138,L,5910,5448,138.0,1.2270454944996414,2,True
L:5449:5464:138,L,5464,5449,138.0,1.8588651322388028,1,True
L:5449:5474:138,L,5474,5449,138.0,1.4314801779700446,1,True
L:5450:5956:138,L,5956,5450,138.0,1.4577169036009046,1,True
L:5451:5991:138,L,5451,5991,138.0,3.4735808215254433,1,True
L:5452:5469:138,L,5469,5452,138.0,1.6732574109108622,1,True
L:5452:5910:138,L,5452,5910,138.0,1.792359570561917,2,True
L:5454:5939:138,L,5939,5454,138.0,0.3969131920542962,1,True
L:5455:5470:138,L,5455,5470,138.0,1.2293498482235614,1,True
L:5456:5994:138,L,5456,5994,138.0,7.607161869590598,1,True
L:5457:5994:138,L,5994,5457,138.0,1.9759308896404582,2,True
L:5459:5956:138,L,5956,5459,138.0,0.48790484940281187,1,True
L:5460:5461:138,L,5461,5460,138.0,1.5242627956359465,1,False
L:5461:5473:138,L,5461,5473,138.0,2.528437123766954,1,True
L:5463:5469:138,L,5469,5463,138.0,1.1054285717412273,1,True
L:5465:5781:138,L,5465,5781,138.0,9.54533995573308,1,True
L:5470:5991:138,L,5470,5991,138.0,10.315323606883068,1,True
L:5473:5991:138,L,5991,5473,138.0,1.6517138781483112,1,True
L:5474:5994:138,L,5474,5994,138.0,5.741322106243687,1,True
