project_id,queue_date,poi_name,poi_sub_id,poi_kv,poi_match_score,mw,fuel,state,transmission_owner,status_now,project_type
AC1-178,2016-10-31,Millsboro 25kV,13098.0,25.0,80.88888888888889,6.0,other,DE,DPL,Withdrawn,gen
AC1-179,2016-10-31,Millsboro 25kV II,13098.0,25.0,80.88888888888889,6.0,other,DE,DPL,Withdrawn,gen
AC1-180,2016-10-31,Kings Creek 25kV,13132.0,25.0,92.0,6.0,other,MD,DPL,Withdrawn,gen
AC1-181,2016-10-31,Richland 138kV,42423.0,138.0,100.0,428.0,gas,OH,ATSI,In Service,gen
AC1-182,2016-10-31,W.H. Zimmer Station 345kV,53093.0,345.0,100.0,1320.0,other,OH,DEOK,Deactivated,gen
AC1-183,2016-10-31,Ontelaunee 230kV,33780.0,230.0,63.1578947368421,608.1,gas,PA,ME,Withdrawn,gen
AC1-184,2016-10-31,Printz,45308.0,138.0,66.66666666666667,676.5,gas,PA,PECO,Withdrawn,gen
AC1-185,2016-10-31,Lee County,1975.0,138.0,82.98701298701297,688.0,gas,IL,ComEd,In Service,gen
AC1-186,2016-10-31,Central City 115kV,15631.0,115.0,95.71428571428571,138.0,wind,PA,PENELEC,Withdrawn,gen
AC1-187,2016-10-31,Potter-Gold 115kV,29567.0,115.0,83.33333333333334,117.0,wind,PA,APS,Withdrawn,gen
AC1-188,2016-11-01,Rio-Lick 138kV,14031.0,138.0,92.0,70.0,solar,OH,AEP,Engineering and Procurement,gen
AC1-189,2016-10-31,Chinquapin-Everetts 230kV,14626.0,230.0,66.66666666666667,80.0,solar,NC,Dominion,Under Construction,gen
AC1-190,2016-10-31,East New Market 69kV,52689.0,69.0,100.0,50.0,solar,MD,DPL,Engineering and Procurement,gen
AC1-191,2016-10-31,Elmont 115kV,31616.0,115.0,100.0,80.0,solar,VA,Dominion,Pending Termination,gen
AC1-192,2016-10-31,Conastone-Peach Bottom,31827.0,138.0,100.0,,other,,BGE,Withdrawn,gen
AC1-193,2016-10-31,Handsome DP-Southampton 115kV,31706.0,115.0,76.21052631578948,130.0,solar,VA,Dominion,Withdrawn,gen
AC1-194,2016-10-31,Elk 138kV,31892.0,138.0,85.71428571428572,125.0,solar,OH,AEP,Engineering and Procurement,gen
AC1-195,2016-10-31,Dunkirk-Ada 69kV,31447.0,69.0,100.0,75.0,wind,OH,AEP,Withdrawn,gen
AC1-196,2016-10-31,Mantua 12kV,26746.0,12.0,63.42857142857143,0.21,gas,NJ,AEC,Withdrawn,gen
AC1-197,2016-10-31,Somerset 480v,7415.0,138.0,88.46153846153847,0.21,gas,NJ,PSEG,Withdrawn,gen
AC1-198,2016-10-31,Union 480v,41817.0,138.0,85.0,0.21,gas,NJ,PSEG,Withdrawn,gen
AC1-199,2016-10-31,Mercer 480v I,19249.0,138.0,83.84615384615384,0.21,gas,NJ,PSEG,Withdrawn,gen
AC1-200,2016-10-31,Mercer 480v II,19249.0,138.0,82.85714285714286,0.21,gas,NJ,PSEG,Withdrawn,gen
AC1-201,2016-10-31,Camden 480v II,29531.0,138.0,82.85714285714286,0.21,gas,NJ,PSEG,Withdrawn,gen
AC1-202,2016-10-31,Cedar 12kV,14660.0,12.0,92.0,0.21,gas,NJ,AEC,Withdrawn,gen
AC1-203,2016-10-31,Camden 480v III,29531.0,138.0,82.0,0.21,gas,NJ,PSEG,Withdrawn,gen
AC1-204,2016-10-31,Elwood,11583.0,138.0,100.0,1200.9,gas,IL,ComEd,In Service,gen
AC1-205,2016-10-31,Madison Park,13755.0,138.0,91.0,10.3,solar,NJ,JCPL,Withdrawn,gen
AC1-206,2016-10-31,Clubhouse 230kV,33432.0,230.0,100.0,85.0,hybrid,VA,Dominion,Withdrawn,gen
AC1-207,2016-10-31,Monroe 34.5kV,13425.0,34.5,92.0,13.1,solar,NJ,JCPL,In Service,gen
AC1-208,2016-11-01,Cox-Whitakers 115kV,32043.0,115.0,72.0,80.0,solar,NC,Dominion,Under Construction,gen
AC1-209,2016-10-31,Pine Grove Solar,14631.0,138.0,88.75,18.0,solar,PA,PECO,Withdrawn,gen
AC1-210,2016-10-31,Madison 69kV,17887.0,69.0,100.0,45.0,solar,OH,AEP,Withdrawn,gen
AC1-211,2016-10-31,McConnellsburg 138kV,14098.0,138.0,100.0,70.0,solar,PA,APS,Withdrawn,gen
AC1-212,2016-10-31,Minster 69kV,22897.0,69.0,83.33333333333334,19.9,storage,OH,Dayton,Withdrawn,battery
AC1-213,2016-10-31,North Salisbury 25kV,13118.0,25.0,92.0,5.3,solar,MD,DPL,Withdrawn,gen
AC1-214,2016-10-31,Crescent Ridge,36137.0,138.0,87.14285714285714,79.4,wind,IL,ComEd,In Service,gen
AC1-215,2016-10-31,Chase-City-Twittys Creek 115kV,2903.0,115.0,92.0,100.0,solar,VA,Dominion,Withdrawn,gen
AC1-216,2016-10-31,Hopewell-Surry 230kV,19035.0,230.0,100.0,97.9,solar,VA,Dominion,In Service,gen
AC1-217,2016-10-31,McConnellsburg-Texas Eastern 6 138kV,14098.0,138.0,100.0,55.0,solar,PA,APS,Withdrawn,gen
AC1-218,2016-10-31,,,138.0,0.0,0.25,storage,NJ,JCPL,Withdrawn,battery
AC1-219,2016-10-31,,,138.0,0.0,0.2,storage,NJ,JCPL,Withdrawn,battery
AC1-220,2016-10-31,Price 25kV,12917.0,25.0,92.0,26.5,solar,MD,DPL,Withdrawn,gen
AC1-221,2016-11-02,Halifax-Person 230kV,32179.0,230.0,100.0,29.2,solar,VA,Dominion,In Service,gen
AC1-222,2016-11-03,Crystal Hill-Halifax 115kV,5851.0,115.0,100.0,44.7,solar,VA,Dominion,In Service,gen
AC1-223,2016-10-31,E. Frankfort-University Park North,20757.0,138.0,100.0,0.0,other,IL,ComEd,In Service,gen
AC1-224,2016-10-31,Wye Mills 25kV,12919.0,25.0,92.0,1.0,storage,MD,DPL,Withdrawn,battery
AC1-225,2016-10-31,Sorenson-Marysville 765kV,36327.0,765.0,100.0,300.2,wind,OH,AEP,Withdrawn,gen
AC1-226,2016-10-31,Wurno-Claytor 138kV,32621.0,138.0,100.0,200.1,wind,VA,AEP,Withdrawn,gen
AC1-227,2016-10-31,Low Moor-Lexington 230kV,31688.0,230.0,93.33333333333333,96.6,wind,VA,Dominion,Withdrawn,gen
AC1-228,2016-10-31,Todd 25kV,13110.0,25.0,92.0,3.0,solar,MD,DPL,Withdrawn,gen
AC1-229,2016-10-31,Omar 12kV,16036.0,12.0,92.0,10.0,solar,DE,DPL,Withdrawn,gen
AC2-001,2016-11-01,,,138.0,0.0,300.2,wind,OH,AEP,Withdrawn,gen
AC2-002,2016-11-01,,,138.0,0.0,179.4,wind,VA,AEP,Withdrawn,gen
AC2-003,2016-11-01,,,138.0,0.0,78.2,wind,VA,Dominion,Withdrawn,gen
AC2-004,2016-11-01,Meyersdale 115kV,12938.0,115.0,66.66666666666667,98.75,wind,PA,PENELEC,Withdrawn,gen
AC2-005,2016-11-01,Todd 25kV,13110.0,25.0,92.0,3.0,solar,MD,DPL,Withdrawn,gen
AC2-006,2016-11-01,Oman 12kV,13107.0,12.0,72.0,10.0,solar,DE,DPL,Withdrawn,gen
AC2-007,2016-11-01,Belvidere,7758.0,138.0,75.0,20.0,solar,IL,ComEd,Withdrawn,gen
AC2-008,2016-11-03,Wildcat 12kV,31566.0,12.0,58.66666666666667,10.0,solar,OH,AEP,Withdrawn,gen
AC2-009,2016-12-01,Pennington 13 kV,32588.0,13.0,82.0,0.59,hybrid,NJ,PSEG,In Service,gen
AC2-010,2016-12-05,Millsboro 25kV,13098.0,25.0,80.88888888888889,6.0,other,DE,DPL,Withdrawn,gen
AC2-011,2016-12-05,Millsboro 25kV II,13098.0,25.0,80.88888888888889,6.0,other,DE,DPL,Withdrawn,gen
AC2-012,2016-12-20,Grassfield-Great Bridge 115kV,6302.0,115.0,100.0,118.0,solar,VA,Dominion,In Service,gen
AC2-013,2016-12-28,Ripley 69kV,23126.0,69.0,92.0,27.5,solar,MD,PEPCO,Withdrawn,gen
AC2-014,2016-12-28,Ripley-Nanjemoy 69kV,23126.0,69.0,92.0,32.5,solar,MD,PEPCO,Withdrawn,gen
AC2-015,2016-12-29,Chatfield-Howard 138kV,31728.0,138.0,86.11764705882352,117.0,solar,OH,AEP,Partially in Service - Under Construction,gen
AC2-016,2017-01-03,Stemple 345kV,13620.0,345.0,72.0,748.0,gas,OH,AEP,In Service,gen
AC2-017,2017-01-04,Calvert Cliffs 500kV,31440.0,500.0,100.0,1810.4,other,MD,BGE,In Service,gen
AC2-018,2017-01-19,Rock Springs 500kV,12912.0,500.0,100.0,390.0,gas,MD,Essential Power,In Service,gen
AC2-019,2017-01-19,Highland 12kV,21674.0,12.0,92.0,10.0,solar,OH,AEP,Withdrawn,gen
AC2-020,2017-01-19,Greenfield-Buckskin 69kV,6385.0,69.0,92.0,20.0,solar,OH,Dayton,Withdrawn,gen
AC2-021,2017-01-25,Albright-Cross School 138 kV,17365.0,138.0,82.0,15.0,other,MD,APS,Withdrawn,gen
AC2-022,2017-01-25,Gordonsville-Remington 230kV,32777.0,230.0,100.0,100.0,solar,VA,Dominion,Withdrawn,gen
AC2-023,2017-01-25,Hebron 69kV,13117.0,69.0,100.0,45.8,solar,MD,DPL,Suspended,gen
AC2-024,2017-01-25,Edison 4kV,15516.0,138.0,100.0,1.2,solar,NJ,PSEG,Withdrawn,gen
AC2-025,2017-01-25,Hatfield 500kV,31728.0,500.0,100.0,1140.0,gas,PA,APS,Withdrawn,gen
AC2-026,2017-01-30,Wakefield 138kV,33433.0,138.0,92.0,50.0,solar,OH,AEP,Withdrawn,gen
AC2-027,2017-01-30,Highland 12kV,21674.0,12.0,92.0,10.0,solar,OH,AEP,Withdrawn,gen
AC2-028,2017-01-31,Highland 13.2kV,21674.0,13.2,92.0,10.0,solar,OH,AEP,Withdrawn,gen
AC2-029,2017-02-02,Circleville 138kV,5203.0,138.0,100.0,70.0,solar,OH,AEP,Suspended,gen
AC2-030,2017-02-03,East Beaver 69kV,39532.0,69.0,84.5,20.0,solar,OH,AEP,Withdrawn,gen
AC2-031,2017-02-03,Hillsboro 138kV,13098.0,138.0,100.0,100.0,solar,OH,AEP,Withdrawn,gen
AC2-032,2017-02-03,Graceton-Cooper 230kV,18068.0,230.0,100.0,50.0,other,,BGE,Withdrawn,gen
AC2-033,2017-02-03,Graceton-Bagley 230kV,18068.0,230.0,100.0,100.0,other,,BGE,Withdrawn,gen
AC2-034,2017-02-03,Eugene-Dequine 345kV,14309.0,345.0,100.0,100.0,other,,AEP,Withdrawn,gen
AC2-035,2017-02-03,Lick-Firebrick 69kV,7478.0,69.0,92.0,49.0,solar,OH,AEP,Withdrawn,gen
AC2-036,2017-02-03,Ravenswood-East Bashan Switch 69kV,21676.0,69.0,80.0,0.0,solar,OH,AEP,Withdrawn,gen
AC2-037,2017-02-03,Lick 69kV,7478.0,69.0,92.0,20.0,solar,OH,AEP,Withdrawn,gen
AC2-038,2017-02-03,Lee 69kV,4036.0,69.0,92.0,20.0,solar,OH,AEP,Withdrawn,gen
AC2-039,2017-02-03,Poston-Dexter 69kV,36790.0,69.0,92.0,43.0,solar,OH,AEP,Withdrawn,gen
AC2-040,2017-02-03,Hillsboro 138kV,13098.0,138.0,100.0,49.0,solar,OH,AEP,Withdrawn,gen
AC2-041,2017-02-03,Hillsboro 138kV,13098.0,138.0,100.0,100.0,solar,OH,AEP,Withdrawn,gen
AC2-042,2017-02-03,Hillsboro 138kV,13098.0,138.0,100.0,200.0,solar,OH,AEP,Withdrawn,gen
AC2-043,2017-02-06,W. Millersport-S. Baltimore 138kV,39576.0,138.0,100.0,50.0,solar,OH,AEP,Withdrawn,gen
AC2-044,2017-02-07,Maddox Creek 345kV,17333.0,345.0,70.58823529411764,370.0,solar,OH,AEP,Engineering and Procurement,gen
AC2-045,2017-02-07,Clark 12kV,4400.0,12.0,92.0,10.0,solar,OH,AEP,Withdrawn,gen
AC2-046,2017-02-08,EAst Beaver 138kV,39532.0,138.0,92.5,63.0,solar,OH,AEP,Withdrawn,gen
AC2-047,2017-02-08,Ashley-Millbrook Park 69 kV,12345.0,69.0,92.0,18.3,solar,OH,AEP,Withdrawn,gen
AC2-048,2017-02-10,Sporn 138kV,16084.0,138.0,100.0,60.0,solar,OH,AEP,Withdrawn,gen
AC2-049,2017-02-10,Hillsboro-Millbrook 138kV,13098.0,138.0,100.0,49.0,solar,OH,AEP,Withdrawn,gen
AC2-050,2017-02-10,Tabernacle 12kV,48586.0,12.0,62.58823529411764,10.0,solar,NJ,AEC,Withdrawn,gen
AC2-051,2017-02-13,Pickaway Solar,36392.0,138.0,61.53846153846154,10.0,solar,OH,AEP,Withdrawn,gen
AC2-052 4862612,2017-02-14,PJM-LINDENVFT,31685.0,138.0,57.14285714285714,300.0,other,,,Confirmed,gen
AC2-053,2017-02-15,Germantown 115kV,13381.0,115.0,92.0,55.0,solar,PA,ME,Withdrawn,gen
AC2-054,2017-02-14,South Rultonham 69kV,43936.0,69.0,90.9090909090909,10.0,solar,OH,AEP,Withdrawn,gen
AC2-055,2017-02-14,Buckskin 69kV,29965.0,69.0,71.42857142857143,47.5,solar,OH,AEP,Withdrawn,gen
AC2-056,2017-02-15,Killen 345kV,12592.0,345.0,72.72727272727273,20.0,solar,OH,Dayton,Withdrawn,gen
AC2-057,2017-02-16,Ridgeway-Dan River 69kV,14000.0,69.0,92.0,20.0,solar,VA,AEP,Withdrawn,gen
AC2-058,2017-02-16,Newcomerstown-N. Philly 69kV,39112.0,69.0,92.0,16.37,solar,OH,AEP,Withdrawn,gen
AC2-059,2017-02-16,Biers Run-Circleville 138kV,42672.0,138.0,100.0,127.0,solar,OH,AEP,In Service,gen
AC2-060,2017-02-18,Buckskin 69kV,29965.0,69.0,71.42857142857143,100.0,solar,OH,AEP,In Service,gen
AC2-061,2017-02-17,Hillsboro-Clinton 138kV,13098.0,138.0,100.0,117.0,solar,OH,AEP,In Service,gen
AC2-062,2017-02-22,Emerald-Kenton 138kV,53022.0,138.0,71.42857142857143,55.0,solar,OH,AEP,Withdrawn,gen
AC2-063,2017-02-22,Earleys 230kV,3185.0,230.0,100.0,100.0,solar,NC,Dominion,Withdrawn,gen
AC2-064,2017-02-22,Hillsboro-Millbrook 138kV,13098.0,138.0,100.0,115.0,solar,OH,AEP,Withdrawn,gen
AC2-065,2017-02-22,Delaware-Darby 138kV,13775.0,138.0,100.0,50.0,other,,Dayton,Withdrawn,gen
AC2-066,2017-02-24,Hillcrest 138kV,36329.0,138.0,100.0,200.0,solar,OH,DEOK,In Service,gen
AC2-067,2017-02-27,Camden-Crystal I 69kV,29531.0,69.0,92.0,49.9,solar,OH,Dayton,Under Construction,gen
AC2-068,2017-02-27,Camden-Crystal II 69kV,29531.0,69.0,92.0,69.9,solar,OH,Dayton,Under Construction,gen
AC2-069,2017-02-27,Jacsonville-Renaker 138kV III,3788.0,138.0,87.65217391304348,60.0,solar,KY,EKPC,Withdrawn,gen
AC2-070,2017-02-27,Old Church 34.5kV,32816.0,34.5,92.0,13.0,solar,VA,Dominion,Withdrawn,gen
AC2-071,2017-02-27,Buckingham 35kV,7400.0,35.0,92.0,20.0,solar,VA,Dominion,Withdrawn,gen
AC2-072,2017-02-27,Nokesville 35kV,38397.0,35.0,77.71428571428572,20.0,solar,VA,Dominion,Withdrawn,gen
AC2-073,2017-02-27,Harmony Village 35kV,7427.0,35.0,92.0,20.0,solar,VA,Dominion,Withdrawn,gen
AC2-074,2017-02-27,Mt. Jackson 35kV,32629.0,35.0,92.0,15.65,solar,VA,Dominion,Withdrawn,gen
AC2-075,2017-02-28,Jacksonville-Renaker 138 kV,3788.0,138.0,92.0,100.0,solar,KY,EKPC,In Service,gen
AC2-076,2017-02-28,Kiski Valley–Vandergrift 25 kV,13714.0,25.0,92.0,19.9,gas,PA,APS,Withdrawn,gen
AC2-077,2017-02-28,Sabinsville 34.5kV,13390.0,34.5,92.0,20.0,gas,PA,PENELEC,Withdrawn,gen
AC2-078,2017-02-28,Disputanta-Waverly 115kV,33452.0,115.0,100.0,60.0,solar,VA,Dominion,Withdrawn,gen
AC2-079,2017-03-03,Ivor-Oak Ridge 115kV,31647.0,115.0,60.0,85.0,solar,VA,Dominion,Under Construction,gen
AC2-080,2017-02-28,Olive-Reynolds 345kV,32980.0,345.0,100.0,200.0,wind,IN,AEP,Withdrawn,gen
AC2-081,2017-02-28,Battle Town 115kV,31071.0,115.0,64.27272727272727,100.0,solar,VA,APS,Withdrawn,gen
AC2-082,2017-02-28,Remington-Gainesville 230kV,33147.0,230.0,100.0,85.0,solar,VA,Dominion,Withdrawn,gen
AC2-083,2017-02-28,Dawson-South Justice 115kV,32567.0,115.0,72.72727272727273,20.0,solar,NC,Dominion,Withdrawn,gen
AC2-084,2017-03-02,Dawson-South Justice 115kV,32567.0,115.0,72.72727272727273,140.0,solar,NC,Dominion,In Service,gen
AC2-085,2017-02-28,Eastwood 34kV,17793.0,34.0,92.0,20.0,solar,OH,DEOK,Withdrawn,gen
AC2-086,2017-02-28,Eastwood 34.5kV,17793.0,34.5,92.0,20.0,solar,OH,DEOK,Withdrawn,gen
AC2-087,2017-02-28,Buckskin 69kV,29965.0,69.0,71.42857142857143,85.0,solar,OH,AEP,Withdrawn,gen
AC2-088,2017-03-01,S. Bethel-Brown 69kV,32549.0,69.0,82.38095238095238,70.0,solar,OH,DEOK,In Service,gen
AC2-089,2017-02-28,Klockner 34.5 kV,29186.0,34.5,63.42857142857143,18.2,solar,VA,AEP,Withdrawn,gen
AC2-090,2017-03-07,Losantville 345kV,38485.0,345.0,76.19047619047619,100.0,solar,IN,AEP,In Service,gen
AC2-091,2017-02-28,Modoc (Riverstart Solar IV) 138kV,13773.0,138.0,76.0,100.0,solar,IN,AEP,Withdrawn,gen
AC2-092,2017-03-01,Susquehanna-Lackawanna 500kV,31753.0,500.0,100.0,1105.0,gas,PA,PPL,In Service,gen
AC2-093,2017-03-02,Brunswick-Wake 500 kV,29513.0,500.0,92.0,675.0,solar,NC,Dominion,Withdrawn,gen
AC2-094,2017-03-06,Louisa-North Anna 230kV,7394.0,230.0,88.0,99.9,solar,VA,Dominion,Withdrawn,gen
AC2-095,2017-03-08,Eastwood 138kV,17793.0,138.0,92.0,10.0,solar,OH,DEOK,Withdrawn,gen
AC2-096,2017-03-09,Wurno I 34.5KV,32621.0,34.5,83.42857142857143,20.0,solar,VA,AEP,Withdrawn,gen
AC2-097,2017-03-09,Wurno II 34.5kV,32621.0,34.5,80.75,20.0,solar,VA,AEP,Withdrawn,gen
AC2-098,2017-03-09,Buckhorn-Lonesome Pine 138kV,4647.0,138.0,100.0,100.0,solar,VA,AEP,Withdrawn,gen
AC2-099,2017-03-09,Nursery 36kV,5124.0,36.0,78.15384615384616,3.0,gas,OH,ATSI,Withdrawn,gen
AC2-100,2017-03-12,Halifax-Person 230kV,32179.0,230.0,100.0,50.0,solar,VA,Dominion,In Service,gen
AC2-101,2017-03-10,Ripley-Nanjemoy 69kV,23126.0,69.0,92.0,32.5,solar,MD,SMECO,Withdrawn,gen
AC2-102,2017-03-10,Mitchell DP 115kV,39336.0,115.0,83.81818181818181,80.0,solar,VA,Dominion,Withdrawn,gen
AC2-103,2017-03-10,Beaver-Davis Besse 345 kV I,39532.0,345.0,100.0,297.66,wind,OH,ATSI,Under Construction,gen
AC2-104,2017-03-10,Marysville-Sorenson 765kv,38712.0,765.0,100.0,500.25,wind,OH,AEP,Withdrawn,gen
AC2-105,2017-03-13,Saddler 115kV,5250.0,115.0,70.58823529411764,100.0,solar,VA,Dominion,Withdrawn,gen
AC2-106,2017-03-13,Biers Run 138kV,42672.0,138.0,100.0,100.0,solar,OH,AEP,Withdrawn,gen
AC2-107,2017-03-13,Perth 115kV,32918.0,115.0,100.0,100.0,solar,VA,Dominion,Withdrawn,gen
AC2-108,2017-03-13,Wharton 115kV,16045.0,115.0,92.0,100.0,solar,NC,Dominion,Withdrawn,gen
AC2-110,2017-03-14,Harmony Village-Shackleford 115kV,33194.0,115.0,100.0,70.0,solar,VA,Dominion,Under Construction,gen
AC2-111,2017-03-16,College Corner 138kV,13782.0,138.0,100.0,80.0,solar,OH,AEP,Under Construction,gen
AC2-112,2017-03-17,Stuarts Draft-Waynesboro 115kV,11507.0,115.0,100.0,150.0,solar,VA,Dominion,Withdrawn,gen
AC2-113,2017-03-17,Culpeper 35kV,41579.0,35.0,63.42857142857143,20.0,solar,VA,Dominion,Withdrawn,gen
AC2-114,2017-03-20,Magnolia-Summersville 69kV,13062.0,69.0,71.42857142857143,49.9,solar,KY,EKPC,Withdrawn,gen
AC2-115,2017-03-21,Rockford,13880.0,138.0,87.14285714285714,360.0,gas,IL,ComEd,In Service,gen
AC2-116,2017-03-21,Rockford II,13881.0,138.0,82.6923076923077,180.0,gas,IL,ComEd,In Service,gen
AC2-117,2017-03-21,University Park North,12045.0,138.0,100.0,606.0,gas,IL,ComEd,In Service,gen
AC2-118,2017-03-21,Cabot-Keystone 500kV,31670.0,500.0,100.0,1200.0,gas,PA,APS,Withdrawn,gen
AC2-119,2017-03-22,Grandview 138kV,13349.0,138.0,92.0,25.0,solar,WV,AEP,Withdrawn,gen
AC2-120,2017-03-24,Ripley 69kV,23126.0,69.0,92.0,27.5,solar,MD,SMECO,In Service,gen
AC2-121,2017-03-23,Gordonsville-Remington 230kV,32777.0,230.0,100.0,150.0,solar,VA,Dominion,Withdrawn,gen
AC2-122,2017-03-23,Lick Run 115kV,7685.0,115.0,80.0,50.0,solar,PA,PENELEC,Withdrawn,gen
AC2-123,2017-03-25,Jacksons Ferry 138kV,39286.0,138.0,100.0,75.0,solar,VA,AEP,In Service,gen
AC2-124,2017-03-24,Gunn Road 345kV,16330.0,345.0,62.5,50.0,solar,OH,AEP,Withdrawn,gen
AC2-125,2017-03-24,Ladysmith 230 kV I,7610.0,230.0,100.0,209.0,gas,VA,Dominion,In Service,gen
AC2-126,2017-03-24,Ladysmith 230 kV II,7610.0,230.0,100.0,209.0,gas,VA,Dominion,In Service,gen
AC2-127,2017-03-24,Ladysmith CT Unit 3,31619.0,138.0,88.94736842105263,209.0,gas,VA,Dominion,Withdrawn,gen
AC2-128,2017-03-24,Ladysmith CT Unit 4,31619.0,138.0,88.94736842105263,209.0,gas,VA,Dominion,Withdrawn,gen
AC2-129,2017-03-24,Ladysmith CT Unit 5,31619.0,138.0,88.94736842105263,209.0,gas,VA,Dominion,Withdrawn,gen
AC2-130,2017-03-24,Chesterfield 230kV 5,33074.0,230.0,100.0,370.0,other,VA,Dominion,Deactivated,gen
AC2-131,2017-03-24,Chesterfield 230kV 7,33074.0,230.0,100.0,246.0,gas,VA,Dominion,Withdrawn,gen
AC2-132,2017-03-24,Chesterfield 230kV 8,33074.0,230.0,100.0,246.0,gas,VA,Dominion,Withdrawn,gen
AC2-133,2017-03-24,Warren County 500kV,15418.0,500.0,70.57142857142857,1484.0,gas,VA,Dominion,In Service,gen
AC2-134,2017-03-27,Hamburg 34.5kV,33736.0,34.5,68.92307692307692,9.0,solar,NJ,JCPL,Withdrawn,gen
AC2-135,2017-03-27,Double Toll Gate 34.5kV,32779.0,34.5,92.0,20.0,solar,VA,APS,Withdrawn,gen
AC2-136,2017-03-29,East Hagerstown 12kV,12799.0,12.0,92.0,11.8,solar,MD,APS,In Service,gen
AC2-137,2017-03-27,Elko 34.5kV,31892.0,34.5,92.0,18.8,solar,VA,Dominion,In Service,gen
AC2-138,2017-03-27,Northern Neck 34.5kV,33192.0,34.5,92.0,10.8,solar,VA,Dominion,In Service,gen
AC2-139,2017-03-27,Mantua 12kV,26746.0,12.0,63.42857142857143,0.21,gas,NJ,AEC,Withdrawn,gen
AC2-140,2017-03-27,DC Cook Unit 2,31143.0,138.0,78.57142857142857,1220.0,other,MI,AEP,In Service,gen
AC2-141,2017-03-30,Septa 500kV,33169.0,500.0,100.0,240.0,solar,VA,Dominion,Engineering and Procurement,gen
AC2-142,2017-03-28,Hatfield 500kV,31728.0,500.0,100.0,664.7,gas,PA,APS,In Service,gen
AC2-143,2017-03-28,Cranbury 34.5kV,14311.0,34.5,74.35294117647058,3.0,solar,NJ,JCPL,Withdrawn,gen
AC2-144,2017-03-28,Newburgh 12.47kV,4403.0,47.0,83.81818181818181,0.25,storage,NJ,JCPL,Withdrawn,battery
AC2-145,2017-03-28,Beach Glen 4.8kV,34678.0,138.0,80.0,0.2,storage,NJ,JCPL,Withdrawn,battery
AC2-146,2017-03-28,Modoc 138kV,13773.0,138.0,100.0,50.0,solar,IN,AEP,Withdrawn,gen
AC2-147,2017-03-28,Maryland,15736.0,138.0,100.0,20.0,solar,IL,ComEd,Withdrawn,gen
AC2-148,2017-03-28,South Dixon,14285.0,138.0,71.42857142857143,20.0,solar,IL,ComEd,Withdrawn,gen
AC2-149,2017-03-28,Glidden,19239.0,138.0,76.92307692307692,20.0,solar,IL,ComEd,Withdrawn,gen
AC2-150,2017-03-28,Dixon,34666.0,138.0,80.0,20.0,solar,IL,ComEd,Withdrawn,gen
AC2-151,2017-03-28,Mazon,38382.0,138.0,80.0,20.0,solar,IL,ComEd,Withdrawn,gen
AC2-152,2017-03-28,Pontiac Midpoint,13202.0,138.0,100.0,10.0,solar,IL,ComEd,Withdrawn,gen
AC2-153,2017-03-28,Steward,32944.0,138.0,92.3076923076923,10.0,solar,IL,ComEd,Withdrawn,gen
AC2-154,2017-03-29,Davis Creek 138kV,20769.0,138.0,100.0,50.0,solar,IL,ComEd,Engineering and Procurement,gen
AC2-155,2017-03-29,North Franklin 138kV,32558.0,138.0,94.0,100.0,wind,WV,APS,Withdrawn,gen
AC2-156,2017-03-29,Sandwich 34.5kV,36322.0,34.5,63.42857142857143,20.0,solar,IL,ComEd,Withdrawn,gen
AC2-157,2017-03-29,Sullivan 345 kV,33035.0,345.0,100.0,200.0,solar,IN,AEP,Partially in Service - Under Construction,gen
AC2-158,2017-03-29,Cashie-Earleys 230kV,3582.0,230.0,100.0,65.0,solar,NC,Dominion,Withdrawn,gen
AC2-159,2017-03-29,Jackson-Woodland 115kV,13251.0,115.0,100.0,80.0,solar,NC,Dominion,Withdrawn,gen
AC2-160,2017-03-29,Centreville 12kV,7701.0,12.0,92.0,,solar,MD,DPL,Withdrawn,gen
AC2-161,2017-03-29,Smithfield 34.5kV,5760.0,34.5,92.0,20.0,solar,VA,Dominion,Withdrawn,gen
AC2-162,2017-03-29,Old Church 34.5kV,32816.0,34.5,92.0,20.0,solar,VA,Dominion,Withdrawn,gen
AC2-163,2017-03-29,Harmony Village-Dunnsville 34.5kV,7427.0,34.5,92.0,17.5,solar,VA,Dominion,Withdrawn,gen
AC2-164,2017-03-29,Darby-Urbana 138kV,56830.0,138.0,78.66666666666667,200.0,solar,OH,Dayton,Withdrawn,gen
AC2-165,2017-03-30,Bremo-Powhatan 230kV,7236.0,230.0,83.63636363636364,99.9,solar,VA,Dominion,Under Construction,gen
AC2-166,2017-03-30,Waterman 34 kV,5350.0,34.0,72.0,40.0,solar,IL,ComEd,Withdrawn,gen
AC2-167,2017-03-30,Boykins-Murphy 115kV,3210.0,115.0,92.0,50.0,solar,VA,Dominion,Withdrawn,gen
AC2-168,2017-03-30,Clinton 23kV,13458.0,23.0,92.0,11.7,solar,PA,DL,In Service,gen
AC2-169,2017-03-30,Nortonville 12kV,38711.0,12.0,82.9090909090909,4.14,solar,NJ,AEC,Withdrawn,gen
AC2-170,2017-03-30,Quarryville,15995.0,138.0,100.0,5.0,solar,PA,PPL,Withdrawn,gen
AC2-171,2017-03-30,Jeffersonville 69kV,15098.0,69.0,77.55555555555556,29.0,solar,OH,Dayton,Withdrawn,gen
