project_id,publication_date,parsed_project_id,mw,poi_str,n_facilities_stated,n_findings_parsed,n_fid_resolved,total_cost_usd,n_queue_ahead,warnings,template
Q23-2284,2023-12-22,Q23-2284,100.2,,11.0,11,11,15435000.0,,,A
Q21-1939,2024-01-29,Q21-1939,200.0,,,0,0,0.0,,,A
Q22-1997,2024-01-26,Q22-1997,130.3,,2.0,2,2,106000.0,,,B
Q22-2014,2024-01-22,Q22-2014,41.0,,,0,0,0.0,,,A
Q22-2019,2024-01-20,Q22-2019,108.0,,8.0,8,8,13877000.0,,,A
Q22-2022,2024-01-24,Q22-2022,113.6,,,0,0,0.0,,,A
Q22-2087,2024-01-31,Q22-2087,314.5,,1.0,1,1,292000.0,,,A
Q22-2101,2024-01-23,Q22-2101,907.0,,21.0,21,21,207635000.0,,,A
Q22-2107,2024-01-31,Q22-2107,298.8,,5.0,5,5,94848000.0,,,A
Q22-2118,2024-01-18,Q22-2118,195.1,,4.0,4,4,1535000.0,,,A
Q22-2160,2024-01-31,Q22-2160,179.8,,3.0,3,3,2052000.0,601.0,,C
Q22-2194,2024-01-31,Q22-2194,229.5,,1.0,1,1,504000.0,,,A
Q22-2228,2024-01-21,Q22-2228,164.9,,5.0,5,5,2580000.0,,,A
Q23-2273,2024-01-19,Q23-2273,118.7,,10.0,10,10,3815000.0,,,B
Q22-1980,2024-02-17,Q22-1980,90.5,,2.0,2,2,267000.0,421.0,,A
Q22-1990,2024-03-03,Q22-1990,104.8,,22.0,22,19,37809000.0,430.0,,C
Q22-2046,2024-02-27,Q22-2046,165.8,,,0,0,0.0,477.0,,A
Q22-2050,2024-02-26,Q22-2050,125.2,,1.0,1,1,224000.0,481.0,,C
Q22-2057,2024-03-05,Q22-2057,74.2,,,0,0,0.0,488.0,,A
Q22-2061,2024-02-28,Q22-2061,180.7,,1.0,1,1,1664000.0,,,C
Q22-2062,2024-02-17,Q22-2062,123.9,,7.0,7,7,13531000.0,493.0,,A
Q22-2070,2024-02-19,Q22-2070,435.4,,16.0,16,16,66539000.0,498.0,,A
Q22-2073,2024-02-26,Q22-2073,86.7,,5.0,5,3,1046000.0,502.0,,C
Q22-2100,2024-02-28,Q22-2100,355.7,,,0,0,0.0,,,A
Q22-2139,2024-02-29,Q22-2139,284.9,,4.0,4,4,2315000.0,,,C
Q22-2147,2024-02-26,Q22-2147,110.4,,,0,0,0.0,568.0,,C
Q22-2182,2024-02-26,Q22-2182,215.3,,,0,0,0.0,601.0,,A
Q22-2187,2024-02-29,Q22-2187,84.7,,,0,0,0.0,,,A
Q22-2189,2024-03-05,Q22-2189,183.8,,,0,0,0.0,606.0,,B
Q22-2193,2024-02-29,Q22-2193,188.3,,2.0,2,2,10096000.0,,,A
Q22-2210,2024-02-20,Q22-2210,100.4,,4.0,4,4,10562000.0,,,A
Q22-2213,2024-03-05,Q22-2213,162.5,,2.0,2,2,1672000.0,625.0,,A
Q22-2216,2024-03-04,Q22-2216,141.7,,,0,0,0.0,627.0,,A
Q22-2232,2024-02-17,Q22-2232,94.2,,1.0,1,1,1094000.0,643.0,,A
Q22-2237,2024-03-01,Q22-2237,191.4,,15.0,15,15,78547000.0,,,C
Q22-2257,2024-02-18,Q22-2257,162.1,,9.0,9,9,16767000.0,,,A
Q22-2261,2024-03-05,Q22-2261,194.9,,12.0,12,12,5132000.0,669.0,,A
Q23-2271,2024-03-04,Q23-2271,89.3,,7.0,7,7,12605000.0,,,A
Q22-1991,2024-04-03,Q22-1991,34.6,,,0,0,0.0,,,B
Q22-1995,2024-03-22,Q22-1995,224.6,,,0,0,0.0,412.0,,A
Q22-2024,2024-04-01,Q22-2024,199.7,,3.0,3,3,6412000.0,,,B
Q22-2029,2024-03-30,Q22-2029,290.0,,7.0,7,7,28817000.0,440.0,,A
Q22-2033,2024-04-02,Q22-2033,134.2,,25.0,25,25,80848000.0,,,B
Q22-2068,2024-03-31,Q22-2068,219.4,,,0,0,0.0,,,B
Q22-2072,2024-03-20,Q22-2072,225.3,,,0,0,0.0,478.0,,A
Q22-2104,2024-03-17,Q22-2104,159.4,,2.0,2,2,209000.0,506.0,,A
Q22-2113,2024-03-22,Q22-2113,219.8,,4.0,4,4,18271000.0,,,C
Q22-2115,2024-04-02,Q22-2115,226.8,,1.0,1,1,904000.0,,,A
Q22-2129,2024-03-21,Q22-2129,122.0,,2.0,2,2,229000.0,527.0,,A
Q22-2145,2024-03-20,Q22-2145,83.4,,1.0,1,1,895000.0,,,B
Q22-2146,2024-03-18,Q22-2146,62.0,,,0,0,0.0,542.0,,A
Q22-2158,2024-04-03,Q22-2158,20.1,,4.0,4,2,32375000.0,,,A
Q22-2163,2024-03-22,Q22-2163,84.9,,2.0,2,2,261000.0,557.0,,A
Q22-2173,2024-03-26,Q22-2173,136.9,,1.0,1,1,4971000.0,566.0,,A
Q22-2200,2024-04-02,Q22-2200,79.4,,4.0,4,3,5538000.0,589.0,,C
Q22-2224,2024-03-29,Q22-2224,43.1,,,0,0,0.0,,,A
Q23-2275,2024-03-28,Q23-2275,105.3,,10.0,10,10,14139000.0,,,C
Q23-2286,2024-03-28,Q23-2286,86.0,,,0,0,0.0,,,B
Q23-2295,2024-03-23,Q23-2295,146.2,,1.0,1,1,327000.0,,,C
Q23-2307,2024-03-23,Q23-2307,305.7,,11.0,11,11,1101000.0,,,A
Q22-2015,2024-04-29,Q22-2015,100.9,,,0,0,0.0,,,A
Q22-2048,2024-04-17,Q22-2048,162.4,,1.0,1,1,3591000.0,437.0,,A
Q22-2060,2024-04-23,Q22-2060,215.5,,3.0,3,3,16384000.0,,,C
Q22-2083,2024-04-28,Q22-2083,177.3,,5.0,5,5,17576000.0,,,C
Q22-2088,2024-04-27,Q22-2088,400.2,,10.0,10,10,24854000.0,,,A
Q22-2098,2024-04-23,Q22-2098,235.4,,3.0,3,3,11119000.0,482.0,,C
Q22-2103,2024-04-22,Q22-2103,235.6,,3.0,3,3,567000.0,486.0,,A
Q22-2178,2024-04-17,Q22-2178,54.1,,,0,0,0.0,,,A
Q22-2219,2024-05-03,Q22-2219,181.5,,3.0,3,3,11265000.0,,,A
Q23-2291,2024-05-02,Q23-2291,87.9,,7.0,7,4,11692000.0,648.0,,A
Q23-2302,2024-04-20,Q23-2302,52.7,,,0,0,0.0,656.0,,A
Q22-2034,2024-06-03,Q22-2034,55.2,,,0,0,0.0,406.0,,A
Q22-2047,2024-05-30,Q22-2047,53.7,,1.0,1,1,255000.0,,,A
Q22-2085,2024-05-29,Q22-2085,71.3,,,0,0,0.0,452.0,,C
Q22-2111,2024-05-16,Q22-2111,115.0,,,0,0,0.0,,,A
Q22-2144,2024-05-29,Q22-2144,102.6,,,0,0,0.0,500.0,,C
Q22-2156,2024-06-02,Q22-2156,141.2,,4.0,4,4,5663000.0,509.0,,C
Q22-2165,2024-05-29,Q22-2165,89.2,,,0,0,0.0,519.0,,B
Q22-2203,2024-05-22,Q22-2203,229.9,,3.0,3,3,2167000.0,549.0,,A
Q22-2218,2024-06-03,Q22-2218,90.1,,1.0,1,1,184000.0,,,C
Q23-2277,2024-05-29,Q23-2277,99.5,,2.0,2,2,10863000.0,613.0,,A
Q23-2299,2024-05-22,Q23-2299,228.9,,,0,0,0.0,,,C
Q23-2316,2024-05-20,Q23-2316,73.0,,,0,0,0.0,,,A
Q23-2317,2024-05-31,Q23-2317,99.5,,,0,0,0.0,,,A
Q23-2319,2024-05-28,Q23-2319,74.7,,,0,0,0.0,650.0,,A
Q23-2325,2024-05-23,Q23-2325,100.8,,,0,0,0.0,654.0,,C
Q22-2112,2024-07-03,Q22-2112,109.0,,,0,0,0.0,,,A
Q22-2125,2024-06-23,Q22-2125,166.5,,,0,0,0.0,,,A
Q22-2130,2024-06-23,Q22-2130,194.0,,,0,0,0.0,468.0,,A
Q22-2142,2024-06-15,Q22-2142,120.6,,1.0,1,1,3516000.0,477.0,,B
Q22-2198,2024-06-21,Q22-2198,136.5,,1.0,1,1,179000.0,,,A
Q22-2223,2024-06-30,Q22-2223,115.2,,,0,0,0.0,545.0,,A
Q22-2255,2024-06-27,Q22-2255,141.7,,1.0,1,1,13050000.0,572.0,,A
Q22-2270,2024-06-16,Q22-2270,266.7,,8.0,8,8,50405000.0,584.0,,A
Q23-2290,2024-07-03,Q23-2290,358.2,,,0,0,0.0,604.0,,A
Q23-2301,2024-06-16,Q23-2301,452.7,,11.0,11,11,32935000.0,,,C
Q22-2079,2024-07-19,Q22-2079,81.5,,,0,0,0.0,410.0,,C
Q22-2105,2024-07-24,Q22-2105,118.5,,2.0,2,2,807000.0,,,A
Q22-2140,2024-07-22,Q22-2140,182.7,,7.0,7,6,9842000.0,,,A
Q22-2201,2024-08-01,Q22-2201,89.9,,1.0,1,1,140000.0,,,A
Q22-2202,2024-08-01,Q22-2202,104.2,,8.0,8,8,43471000.0,,,C
Q22-2220,2024-07-28,Q22-2220,19.6,,,0,0,0.0,,,A
Q22-2238,2024-08-01,Q22-2238,263.3,,1.0,1,1,868000.0,,,A
Q22-2241,2024-07-17,Q22-2241,737.9,,6.0,6,6,48095000.0,,,A
Q22-2262,2024-07-19,Q22-2262,209.7,,,0,0,0.0,559.0,,A
Q23-2276,2024-07-24,Q23-2276,47.3,,,0,0,0.0,,,B
Q23-2304,2024-08-02,Q23-2304,137.8,,,0,0,0.0,,,A
Q23-2315,2024-07-21,Q23-2315,213.3,,,0,0,0.0,606.0,,A
Q22-2133,2024-09-02,Q22-2133,113.0,,,0,0,0.0,429.0,,C
Q22-2148,2024-08-25,Q22-2148,70.9,,2.0,2,1,572000.0,442.0,,C
Q22-2209,2024-08-27,Q22-2209,206.7,,,0,0,0.0,490.0,,B
Q22-2222,2024-08-21,Q22-2222,55.8,,4.0,4,3,7106000.0,501.0,,A
Q22-2248,2024-08-26,Q22-2248,593.3,,8.0,8,8,16977000.0,,,A
Q23-2281,2024-08-26,Q23-2281,786.1,,,0,0,0.0,,,C
Q23-2336,2024-08-19,Q23-2336,192.0,,,0,0,0.0,,,A
Q22-2136,2024-09-23,Q22-2136,131.7,,3.0,3,3,3625000.0,,,A
Q22-2152,2024-10-04,Q22-2152,40.8,,2.0,2,2,4997000.0,,,C
Q22-2159,2024-09-19,Q22-2159,46.9,,6.0,6,3,1081000.0,427.0,,C
Q22-2177,2024-09-29,Q22-2177,207.9,,9.0,9,8,38392000.0,,,A
Q22-2181,2024-09-19,Q22-2181,131.1,,,0,0,0.0,,,C
Q22-2188,2024-10-01,Q22-2188,97.3,,2.0,2,2,10133000.0,,,C
Q22-2207,2024-09-15,Q22-2207,80.1,,14.0,14,14,8416000.0,,,A
Q22-2225,2024-09-22,Q22-2225,121.7,,8.0,8,8,20724000.0,,,A
Q22-2226,2024-09-17,Q22-2226,78.0,,,0,0,0.0,,,A
Q22-2233,2024-09-17,Q22-2233,71.1,,,0,0,0.0,,,C
Q22-2245,2024-09-25,Q22-2245,400.9,,,0,0,0.0,,,C
Q22-2256,2024-09-21,Q22-2256,227.6,,,0,0,0.0,,,C
Q23-2272,2024-09-16,Q23-2272,232.8,,,0,0,0.0,,,B
Q23-2298,2024-09-17,Q23-2298,30.5,,,0,0,0.0,543.0,,A
Q23-2313,2024-09-25,Q23-2313,75.6,,,0,0,0.0,557.0,,A
Q23-2331,2024-10-01,Q23-2331,199.9,,14.0,14,14,29993000.0,,,C
Q23-2350,2024-09-17,Q23-2350,596.9,,,0,0,0.0,,,B
Q22-2149,2024-11-01,Q22-2149,1226.3,,,0,0,0.0,400.0,,C
Q22-2169,2024-10-22,Q22-2169,57.8,,,0,0,0.0,420.0,,C
Q22-2170,2024-10-26,Q22-2170,291.9,,,0,0,0.0,420.0,,A
Q22-2179,2024-10-20,Q22-2179,720.8,,13.0,13,13,34497000.0,,,A
Q22-2215,2024-10-19,Q22-2215,28.6,,1.0,1,1,781000.0,,,A
Q22-2246,2024-10-25,Q22-2246,114.4,,,0,0,0.0,,,A
Q22-2250,2024-10-27,Q22-2250,95.8,,,0,0,0.0,,,A
Q22-2268,2024-10-17,Q22-2268,141.3,,,0,0,0.0,,,A
Q22-2269,2024-11-03,Q22-2269,37.3,,1.0,1,1,17000.0,,,A
Q23-2274,2024-10-23,Q23-2274,238.7,,4.0,4,4,21493000.0,505.0,,A
Q23-2282,2024-10-29,Q23-2282,683.1,,9.0,9,9,34570000.0,,,A
Q23-2296,2024-10-20,Q23-2296,500.0,,,0,0,0.0,522.0,,A
Q23-2303,2024-10-27,Q23-2303,259.9,,,0,0,0.0,528.0,,C
Q23-2318,2024-10-25,Q23-2318,664.6,,8.0,8,8,45847000.0,,,B
Q23-2335,2024-10-18,Q23-2335,15.1,,,0,0,0.0,,,C
Q23-2337,2024-10-17,Q23-2337,28.6,,6.0,6,6,18726000.0,,,A
Q23-2338,2024-10-26,Q23-2338,198.8,,,0,0,0.0,,,C
Q23-2353,2024-10-18,Q23-2353,141.8,,,0,0,0.0,572.0,,C
Q22-2195,2024-11-29,Q22-2195,205.1,,15.0,15,15,57821000.0,,,B
Q22-2221,2024-12-03,Q22-2221,140.4,,4.0,4,4,24489000.0,445.0,,A
Q22-2243,2024-11-20,Q22-2243,140.8,,,0,0,0.0,,,A
Q23-2285,2024-11-24,Q23-2285,155.3,,,0,0,0.0,,,C
Q23-2332,2024-11-23,Q23-2332,183.1,,,0,0,0.0,536.0,,A
Q23-2358,2024-12-03,Q23-2358,227.2,,,0,0,0.0,,,B
Q23-2364,2024-12-01,Q23-2364,240.5,,,0,0,0.0,,,B
Q22-2230,2024-12-21,Q22-2230,177.9,,1.0,1,1,878000.0,436.0,,A
Q22-2251,2024-12-19,Q22-2251,199.1,,,0,0,0.0,,,A
Q22-2252,2024-12-20,Q22-2252,138.1,,,0,0,0.0,,,A
Q22-2254,2024-12-25,Q22-2254,237.6,,7.0,7,7,8187000.0,,,A
Q22-2264,2024-12-21,Q22-2264,153.5,,,0,0,0.0,,,C
Q23-2320,2025-01-03,Q23-2320,85.7,,,0,0,0.0,,,B
Q23-2323,2024-12-29,Q23-2323,700.0,,,0,0,0.0,513.0,,C
Q23-2328,2024-12-26,Q23-2328,136.8,,,0,0,0.0,516.0,,C
Q23-2340,2025-01-01,Q23-2340,156.3,,,0,0,0.0,,,A
Q24-2374,2024-12-17,Q24-2374,100.0,,19.0,19,19,12994000.0,560.0,,A
Q22-2227,2025-01-31,Q22-2227,57.2,,1.0,1,1,165000.0,,,A
Q22-2247,2025-01-31,Q22-2247,78.7,,3.0,3,3,142000.0,,,A
Q22-2267,2025-01-24,Q22-2267,65.8,,,0,0,0.0,452.0,,A
Q23-2305,2025-02-01,Q23-2305,1500.0,,25.0,25,25,180422000.0,,,A
Q23-2348,2025-01-18,Q23-2348,205.9,,3.0,3,3,1264000.0,520.0,,A
Q23-2354,2025-01-17,Q23-2354,325.4,,8.0,8,8,14743000.0,,,C
Q23-2361,2025-01-21,Q23-2361,79.2,,25.0,25,25,16463000.0,,,A
Q23-2362,2025-02-01,Q23-2362,96.1,,7.0,7,7,1274000.0,534.0,,B
Q24-2386,2025-01-28,Q24-2386,56.5,,4.0,4,4,149000.0,,,A
Q22-2259,2025-02-20,Q22-2259,87.3,,,0,0,0.0,,,C
Q23-2294,2025-03-02,Q23-2294,291.5,,10.0,10,10,45071000.0,455.0,,A
Q23-2300,2025-02-25,Q23-2300,55.8,,1.0,1,1,66000.0,459.0,,B
Q23-2343,2025-02-18,Q23-2343,430.1,,1.0,1,1,411000.0,,,A
Q23-2349,2025-02-26,Q23-2349,62.6,,,0,0,0.0,499.0,,C
Q23-2351,2025-02-26,Q23-2351,37.2,,17.0,17,17,562000.0,,,B
Q23-2357,2025-02-17,Q23-2357,218.9,,9.0,9,9,36882000.0,,,A
Q24-2376,2025-02-15,Q24-2376,167.0,,1.0,1,1,13071000.0,525.0,,C
Q24-2381,2025-03-02,Q24-2381,118.4,,1.0,1,1,868000.0,530.0,,A
Q24-2385,2025-03-01,Q24-2385,5.0,,25.0,25,23,60780000.0,,,C
Q24-2398,2025-02-22,Q24-2398,150.0,,3.0,3,3,4788000.0,,,C
Q24-2401,2025-02-21,Q24-2401,150.0,,,0,0,0.0,548.0,,A
Q23-2279,2025-04-03,Q23-2279,345.4,,,0,0,0.0,,,C
Q23-2288,2025-04-01,Q23-2288,127.0,,,0,0,0.0,,,C
Q23-2339,2025-03-27,Q23-2339,137.6,,7.0,7,7,27858000.0,,,A
Q23-2370,2025-03-23,Q23-2370,179.8,,3.0,3,3,4683000.0,,,A
Q24-2378,2025-03-31,Q24-2378,190.9,,3.0,3,3,8906000.0,514.0,,C
Q24-2416,2025-03-17,Q24-2416,50.0,,,0,0,0.0,549.0,,A
Q23-2283,2025-04-21,Q23-2283,130.1,,2.0,2,2,1385000.0,419.0,,B
Q23-2287,2025-04-27,Q23-2287,1475.2,,7.0,7,3,20903000.0,,,A
Q23-2309,2025-04-25,Q23-2309,87.2,,,0,0,0.0,438.0,,A
Q23-2310,2025-04-20,Q23-2310,146.0,,,0,0,0.0,439.0,,C
Q23-2312,2025-04-29,Q23-2312,38.7,,1.0,1,1,3103000.0,,,B
Q23-2360,2025-04-26,Q23-2360,128.5,,20.0,20,20,71809000.0,,,C
Q24-2379,2025-04-25,Q24-2379,116.8,,9.0,9,9,10742000.0,,,A
Q24-2419,2025-04-21,Q24-2419,300.0,,,0,0,0.0,537.0,,A
Q23-2314,2025-05-23,Q23-2314,74.2,,,0,0,0.0,423.0,,B
Q23-2322,2025-05-29,Q23-2322,304.2,,,0,0,0.0,,,C
Q23-2352,2025-06-02,Q23-2352,403.6,,,0,0,0.0,,,B
Q24-2371,2025-05-22,Q24-2371,100.0,,21.0,21,21,4379000.0,,,A
Q24-2372,2025-05-21,Q24-2372,331.7,,25.0,25,25,84333000.0,,,A
Q24-2431,2025-06-01,Q24-2431,78.6,,,0,0,0.0,524.0,,A
Q23-2365,2025-06-28,Q23-2365,67.8,,6.0,6,3,1987000.0,,,A
Q24-2380,2025-06-27,Q24-2380,300.0,,3.0,3,3,15288000.0,,,A
Q24-2392,2025-06-21,Q24-2392,150.0,,2.0,2,2,1755000.0,,,B
Q24-2417,2025-06-26,Q24-2417,50.0,,,0,0,0.0,,,A
Q24-2442,2025-06-22,Q24-2442,20.0,,7.0,7,7,305000.0,515.0,,A
Q23-2330,2025-07-24,Q23-2330,101.1,,10.0,10,10,18952000.0,395.0,,C
Q24-2387,2025-07-15,Q24-2387,2100.0,,25.0,25,25,79189000.0,,,B
Q24-2396,2025-07-28,Q24-2396,150.0,,16.0,16,10,9981000.0,,,C
Q24-2403,2025-07-18,Q24-2403,60.0,,10.0,10,10,447000.0,,,A
Q24-2405,2025-08-03,Q24-2405,169.0,,6.0,6,6,8233000.0,459.0,,A
Q24-2443,2025-07-22,Q24-2443,5.0,,22.0,22,22,87000.0,494.0,,A
Q24-2445,2025-08-01,Q24-2445,80.0,,,0,0,0.0,,,C
Q24-2447,2025-07-30,Q24-2447,150.0,,4.0,4,4,700000.0,,,A
Q23-2327,2025-08-30,Q23-2327,111.1,,,0,0,0.0,,,A
Q23-2342,2025-08-23,Q23-2342,179.3,,2.0,2,2,3665000.0,,,B
Q24-2383,2025-08-15,Q24-2383,5.0,,1.0,1,1,56000.0,425.0,,A
Q24-2390,2025-08-22,Q24-2390,5.0,,3.0,3,3,147000.0,430.0,,C
Q24-2412,2025-08-18,Q24-2412,95.3,,1.0,1,1,2643000.0,448.0,,C
Q24-2425,2025-09-01,Q24-2425,150.0,,24.0,24,23,14977000.0,460.0,,A
Q24-2427,2025-08-25,Q24-2427,46.5,,9.0,9,8,6480000.0,,,A
Q24-2430,2025-09-01,Q24-2430,5.0,,25.0,25,25,5995000.0,,,C
Q24-2433,2025-08-19,Q24-2433,74.4,,2.0,2,2,2564000.0,,,C
Q24-2438,2025-08-30,Q24-2438,69.5,,10.0,10,10,1048000.0,472.0,,C
Q24-2439,2025-08-30,Q24-2439,90.0,,5.0,5,5,1339000.0,473.0,,A
Q24-2455,2025-09-02,Q24-2455,188.3,,25.0,25,25,39492000.0,,,C
Q23-2341,2025-09-28,Q23-2341,272.7,,,0,0,0.0,,,C
Q23-2344,2025-10-02,Q23-2344,228.6,,,0,0,0.0,,,A
Q23-2347,2025-09-27,Q23-2347,297.2,,15.0,15,12,23984000.0,,,B
Q23-2368,2025-10-03,Q23-2368,70.8,,10.0,10,10,7051000.0,,,A
Q23-2369,2025-09-25,Q23-2369,54.7,,,0,0,0.0,,,B
Q24-2375,2025-09-22,Q24-2375,25.0,,,0,0,0.0,,,A
Q24-2391,2025-09-22,Q24-2391,80.0,,,0,0,0.0,407.0,,C
Q24-2397,2025-10-02,Q24-2397,131.0,,,0,0,0.0,411.0,,A
Q24-2404,2025-09-15,Q24-2404,300.0,,2.0,2,2,244000.0,,,A
Q24-2444,2025-09-21,Q24-2444,50.0,,7.0,7,7,637000.0,452.0,,A
Q24-2446,2025-09-26,Q24-2446,20.0,,1.0,1,1,119000.0,454.0,,C
Q24-2453,2025-10-01,Q24-2453,105.5,,22.0,22,22,3631000.0,,,A
Q23-2333,2025-10-26,Q23-2333,106.6,,27.0,27,26,185232000.0,342.0,,B
Q23-2363,2025-10-23,Q23-2363,128.3,,1.0,1,1,399000.0,,,A
Q24-2377,2025-10-22,Q24-2377,94.2,,1.0,1,1,1527000.0,,,A
Q24-2395,2025-11-02,Q24-2395,188.5,,,0,0,0.0,,,A
Q24-2402,2025-10-22,Q24-2402,833.0,,6.0,6,6,34763000.0,399.0,,A
Q24-2420,2025-11-01,Q24-2420,150.0,,2.0,2,2,40000.0,,,A
Q24-2457,2025-10-25,Q24-2457,260.9,,,0,0,0.0,,,A
Q24-2473,2025-10-22,Q24-2473,5.0,,,0,0,0.0,,,A
Q23-2346,2025-11-29,Q23-2346,57.1,,8.0,8,8,51374000.0,,,C
Q23-2355,2025-11-24,Q23-2355,82.6,,,0,0,0.0,,,C
Q24-2373,2025-12-04,Q24-2373,836.0,,23.0,23,23,75533000.0,362.0,,C
Q24-2382,2025-11-30,Q24-2382,19.7,,,0,0,0.0,,,C
Q24-2393,2025-11-26,Q24-2393,187.2,,,0,0,0.0,378.0,,A
Q24-2440,2025-12-04,Q24-2440,150.0,,6.0,6,6,474000.0,,,C
Q24-2466,2025-11-21,Q24-2466,113.0,,,0,0,0.0,,,A
Q24-2471,2025-11-29,Q24-2471,100.0,,1.0,1,1,316000.0,,,C
Q24-2482,2025-11-23,Q24-2482,5.0,,13.0,13,13,141000.0,453.0,,A
Q24-2484,2025-11-24,Q24-2484,229.0,,3.0,3,3,1895000.0,,,B
Q24-2490,2025-11-28,Q24-2490,106.0,,8.0,8,8,1417000.0,,,C
Q25-2491,2025-11-23,Q25-2491,5.0,,3.0,3,3,406000.0,461.0,,A
Q23-2359,2026-01-01,Q23-2359,82.5,,1.0,1,1,153000.0,,,C
Q23-2367,2025-12-30,Q23-2367,78.7,,1.0,1,1,350000.0,,,B
Q24-2388,2025-12-17,Q24-2388,75.0,,,0,0,0.0,,,A
Q24-2409,2025-12-20,Q24-2409,200.0,,7.0,7,7,8606000.0,,,C
Q24-2475,2025-12-21,Q24-2475,80.0,,,0,0,0.0,429.0,,A
Q24-2476,2026-01-01,Q24-2476,5.0,,,0,0,0.0,,,C
Q24-2480,2025-12-31,Q24-2480,5.0,,,0,0,0.0,,,C
Q24-2485,2025-12-16,Q24-2485,100.0,,,0,0,0.0,,,C
