date,facility_name,upgrade
2018-01-01,Compo - Quindaro 138 kV,baseline reliability upgrade
2018-01-01,Asbury Substation - Gaston Rd 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Quindaro - Ro Verde 138 kV Line,baseline reliability upgrade
2018-01-01,Locus Ridge Ii Llc - Comerford 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,W Afayette - Comerford 138 kV Line 1,baseline reliability upgrade
2018-01-01,Epsy - Gaston Rd 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Rio Verde - Kline Tonship Cogen Facility 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Locust Ridge Ii Llc - Grizzly 138 kV,baseline reliability upgrade
2018-01-01,Placer - Crockett 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Placer - Little Goose 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Little Goose - North Slidell Substation 138 kV,baseline reliability upgrade
2018-01-01,North Slidell - Woodleaf 138 kV,baseline reliability upgrade
2018-01-01,John Hart Substation 161 kV/138 kV Transformer Bank,baseline reliability upgrade
2018-01-01,Sub 7011 161 kV/138 kV TX Bank 1,baseline reliability upgrade
2018-01-01,Woodleaf Substation - Dawson Creek 138 kV,baseline reliability upgrade
2018-01-01,Belen - E Casco 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Waymart Wind - Klondike 138 kV,baseline reliability upgrade
2018-01-01,E Broad Substation - 12Th Avenue 138 kV,baseline reliability upgrade
2018-01-01,Brandow - E Broad 138 kV Line 1,baseline reliability upgrade
2018-01-01,12Th Avenue - Northern Hills 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Brandow - Nolensville 138 kV Line 1,baseline reliability upgrade
2018-01-01,Martin Creek - York County Resource Recovery 138 kV Line 1,baseline reliability upgrade
2018-01-01,East Knoxville - Kitimat 138 kV,baseline reliability upgrade
2018-01-01,E Knoxville - Merchandse 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Massachusetts St - Otter Crek 138 kV,baseline reliability upgrade
2018-01-01,Comanche - Casky 138 kV Line 1,baseline reliability upgrade
2018-01-01,Casky - Hamilton Pa 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Oreana - West Phoenix 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Mountain 500/345kV Autotransformer Unit 1,baseline reliability upgrade
2018-01-01,Mountain 345-138 kV XFMR Unit 1,baseline reliability upgrade
2018-01-01,Grizzly - St Nicholas Cogen Project 138 kV L,baseline reliability upgrade
2018-01-01,Coggon 345/1kV TX Bank 1,baseline reliability upgrade
2018-01-01,Kalamazoo-San Juan 345/138 kV Transformer Bank Unit 1,baseline reliability upgrade
2018-01-01,Talenenergy Martins Crk Llc Harwood 500/1 kV Transformer #1,baseline reliability upgrade
2018-01-01,Talenenergy Martins Creek Llc Harwood 345/138kV XFMR T1,baseline reliability upgrade
2018-01-01,Talenenergy Martins Creek Llc Harwood 345/1kV Autotransformer Bank 1,baseline reliability upgrade
2018-01-01,Talenenergy Martins Crk Llc Harwood - Shred 345 kV L,baseline reliability upgrade
2018-01-01,Lcec No. 5 - Hunterstown 138 kV,baseline reliability upgrade
2018-01-01,Foster Wheeler Mt Carmel Cogen 500-345 kV Autotransformer T1,baseline reliability upgrade
2018-01-01,Moser Generating Sta - Limerick 2 345 kV Line 1,baseline reliability upgrade
2018-01-01,Shred 500 kV/345 kV Transformer Bank Bank 1,baseline reliability upgrade
2018-01-01,Shred 345/138kV Autotransformer Unit 1,baseline reliability upgrade
2018-01-01,Kline Township Cogen Facility 345-138 kV Transformer Bank Unit 1,baseline reliability upgrade
2018-01-01,W Lafayette 138/1kV Transformer #1,baseline reliability upgrade
2018-01-01,Northwest Tap - Harlan Y 138 kV Line,baseline reliability upgrade
2018-01-01,Wheelabrator Frackville Energy 500/1kV Auto,baseline reliability upgrade
2018-01-01,Wheelabrator Frackville Energy 345/1kV TX T1,baseline reliability upgrade
2018-01-01,Sunbury 500-345 kV Autotransformer #1,baseline reliability upgrade
2018-01-01,Sunbury 345-138 kV Transformer Unit 1,baseline reliability upgrade
2018-01-01,Grizzly Substation 345-138 kV TX,baseline reliability upgrade
2018-01-01,Westwood Generation Llc 500/1kV XFMR T1,baseline reliability upgrade
2018-01-01,Westwood Generation Llc 345-138 kV XFMR T1,baseline reliability upgrade
2018-01-01,Westwood Generation Llc 345 kV/1 kV Auto T1,baseline reliability upgrade
2018-01-01,Ironwood Llc 500/345 kV XFMR Bank 1,baseline reliability upgrade
2018-01-01,Wallenpaupack 500-345 kV Transformer #1,baseline reliability upgrade
2018-01-01,Wallenpaupack 345/1 kV Transformer Bank,baseline reliability upgrade
2018-01-01,Wallenpaupack 161/138 kV Auto Bank 1,baseline reliability upgrade
2018-01-01,Wallenpaupack 161-1 kV Auto Unit 1,baseline reliability upgrade
2018-01-01,Vamo - Martin Lakes 138 kV,baseline reliability upgrade
2018-01-01,Sagamore Plant Cogeneration - Elm Street 138 kV,baseline reliability upgrade
2018-01-01,Sagamore Plant Coeneration - Imhoff Tap 2 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Scanlon - Elm Street 138 kV line,baseline reliability upgrade
2018-01-01,Scanlon - Michigamme Falls Hy 138 kV Line 1,baseline reliability upgrade
2018-01-01,Bauer 345 kV/138 kV Autotransformer T1,baseline reliability upgrade
2018-01-01,Bauer - Poly 345 kV,baseline reliability upgrade
2018-01-01,Bauer - Ash 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,West Branch - Syl Laskin 345 kV Circuit 1,baseline reliability upgrade
2018-01-01,Syl Laskin - Potlatch 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Mcclellan-Bell - W Branch 345 kV Ckt 1,baseline reliability upgrade
2018-01-01,W Branch - Hato Rey Gis 1403-1404 345 kV Line 1,baseline reliability upgrade
2018-01-01,Yulee - Lsp-Cottage Grove Lp 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Lsp-Cottage Grove Lp - Big River 138 kV,baseline reliability upgrade
2018-01-01,Winkler - Great Bend - Sunflower 138 kV #1,baseline reliability upgrade
2018-01-01,Great Bend - Sunflower - Poly 138 kV Line,baseline reliability upgrade
2018-01-01,Wrightwood - Twin Branch 138 kV Line 1,baseline reliability upgrade
2018-01-01,Big Riv - Twin Branch 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Zeno - W.E. Williams Substation 138 kV Line 1,baseline reliability upgrade
2018-01-01,Zeno - Drusilla 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Gwinn - Mcclellan-Bell Substation 138 kV Line 1,baseline reliability upgrade
2018-01-01,Gwinn - W.E. Williams 138 kV #1,baseline reliability upgrade
2018-01-01,Jerusalem - Willow Lawn 138 kV,baseline reliability upgrade
2018-01-01,Marin Lakes - Michigamme Falls Hy 138 kV #1,baseline reliability upgrade
2018-01-01,Inverness - Eastwood 138 kV #1,baseline reliability upgrade
2018-01-01,Inverness - Winkler 138 kV,baseline reliability upgrade
2018-01-01,Imhoff Tap 2 - Cimmaron-E Natamos 138 kV Line 1,baseline reliability upgrade
2018-01-01,North - Ash 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Shiloah Iv - Port Edwards 138 kV Line 1,baseline reliability upgrade
2018-01-01,Port Edwards - Power Inn-Elsie 138 kV,baseline reliability upgrade
2018-01-01,Yulee - Main St Mo 138 kV #1,baseline reliability upgrade
2018-01-01,Main St Mo - Mcclellan-Bell 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Wilmerding - Dravosburg 138 kV,baseline reliability upgrade
2018-01-01,Power Inn-Elsie - Smith 138 kV,baseline reliability upgrade
2018-01-01,St Albans - Pecospnm 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Koksilah Tap - Pecospnm 138 kV #1,baseline reliability upgrade
2018-01-01,Southeast Gate 345/138kV Autotransformer #1,baseline reliability upgrade
2018-01-01,Southeat Gate - Mcclellan-Bell 345 kV Ckt 1,baseline reliability upgrade
2018-01-01,Southeast Gate Substation - Bellingham Cogeneration Facility 345 kV line,baseline reliability upgrade
2018-01-01,Southeast Gate - Montgomery County Resource Recovery 138 kV #1,baseline reliability upgrade
2018-01-01,Mcclellanbell 345-138 kV Transformer Bank #1,baseline reliability upgrade
2018-01-01,Campus - Murder Crk 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Zamora - Teichert Aggregates 138 kV #1,baseline reliability upgrade
2018-01-01,Murder Crk - Zamora 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Rockport - Tucson Substation 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Rockport - Whillock 138 kV #1,baseline reliability upgrade
2018-01-01,Rockport - Hanville Substation 138 kV Line 1,baseline reliability upgrade
2018-01-01,Tucson - Houseville 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Firstenergy Springdale Power Sta Substation - Gobain 138 kV,baseline reliability upgrade
2018-01-01,Gobain - Nietos 138 kV #1,baseline reliability upgrade
2018-01-01,Teichert Aggregates - Herlong Substation 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Wrightwood - Dravosburg 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Kettner 138/1kV Autotransformer,baseline reliability upgrade
2018-01-01,Firstenergy Springdale Power Statin - Telegraph 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Herlong - Lakegen 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Ss3143 138/1 kV Transformer,baseline reliability upgrade
2018-01-01,Ss3143 - Lakegen 138 kV Line 1,baseline reliability upgrade
2018-01-01,La Pointe - Cimmaron-E Natamos 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Otay Tap Substation - Arsenal 138 kV,baseline reliability upgrade
2018-01-01,Otay Tp - Elbe 138 kV,baseline reliability upgrade
2018-01-01,Fairmont - Mon Valley Works Illinois 138 kV Line,baseline reliability upgrade
2018-01-01,Fairmont - Koksilah Tap 138 kV #1,baseline reliability upgrade
2018-01-01,Caron - St Albans 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Carson - Forbes 138 kV #1,baseline reliability upgrade
2018-01-01,Winchester - Oakland 138 kV,baseline reliability upgrade
2018-01-01,Winchester Substation - Elbe 138 kV,baseline reliability upgrade
2018-01-01,Winchester - Herdln 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Oakland - Cartanza 138 kV,baseline reliability upgrade
2018-01-01,Mon Vly Works Illinois - Patterson Pass 138 kV Line 1,baseline reliability upgrade
2018-01-01,Longview2 - Loughridge 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Natchez Substation - Longview2 Substation 138 kV #1,baseline reliability upgrade
2018-01-01,Loughridge - Roselle 138 kV,baseline reliability upgrade
2018-01-01,Puddledock Rd - Rselle Substation 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Puddledock Rd - Euclid 138 kV,baseline reliability upgrade
2018-01-01,Bllevue - Harts Island 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Bellevue - Anton 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Cartanza - Riverside 138 kV,baseline reliability upgrade
2018-01-01,Zebra - Riverside 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Anton - Boulder Crk 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Anton - Forbes 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Boulder Crk - Woodville 138 kV #1,baseline reliability upgrade
2018-01-01,Chatom - Lawndale 138 kV,baseline reliability upgrade
2018-01-01,Whillock Substation - Wolfe Substation 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Telegraph Substation - 800900 Network 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,La Pointe - Houseville 138 kV,baseline reliability upgrade
2018-01-01,Goodyear Lake Plant 345 kV/138 kV Transformer Bank Unit 1,baseline reliability upgrade
2018-01-01,Riverview Energy Systems - Goodyear Lake Plant 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Westraver Substation - Mighoward 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,800900 Network - Sacheen 138 kV Line 1,baseline reliability upgrade
2018-01-01,Paul - Tulare Lake 138 kV #1,baseline reliability upgrade
2018-01-01,Catawba 2 - Waterloo 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Waterloo - Avra Vly 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Simpson - Georgetown 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Simpson - Spicewood 138 kV Line 1,baseline reliability upgrade
2018-01-01,Ralph Reen - Allegheny Hydro No 9 138 kV #1,baseline reliability upgrade
2018-01-01,Igo - Prospect 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Igo - Sewall 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Prospect 345 kV/138 kV Auto,baseline reliability upgrade
2018-01-01,Prospect - Blue Ravine-School 345 kV Line,baseline reliability upgrade
2018-01-01,Gulfgate - Ocean Ave 138 kV Line 1,baseline reliability upgrade
2018-01-01,Sewall - Bedford Rd 138 kV #1,baseline reliability upgrade
2018-01-01,Oxford Dam - Eldredge Formby Substation 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Oxford Dam Substation - Blue Ravine-School 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Seguin W - N Allegheny Windpower Project 345 kV #1,baseline reliability upgrade
2018-01-01,Fisher Road - Hintz 138 kV Line 1,baseline reliability upgrade
2018-01-01,Boomerang - Stilwell 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Williams Substation - Columbus S 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Lions Rd 345 kV/138 kV Autotransformer T1,baseline reliability upgrade
2018-01-01,Norfolk St - Puntledge 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Shoals - Horseshe Substation 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Poly - Aes Beaver Vly Partners Beaver Vly 345 kV Line 1,baseline reliability upgrade
2018-01-01,Cranberry 500 kV/345 kV Auto,baseline reliability upgrade
2018-01-01,Powers - 5069 Univ. Catolica 138 kV #1,baseline reliability upgrade
2018-01-01,Dierks - W Cedar 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Lake Pulaski - Colver Power Project 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Intermountain - Panno 138 kV,baseline reliability upgrade
2018-01-01,Lake Pulaski - Vitulli 138 kV #1,baseline reliability upgrade
2018-01-01,Petersburg - Salado Tap 138 kV,baseline reliability upgrade
2018-01-01,Milesburg - Saladotap 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Milesburg - Canyon Dam 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Salado Tap 345-138 kV TX Bank 1,baseline reliability upgrade
2018-01-01,Anson Abenaki Hydros Substation - Stewart 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Stewart - Tropical 138 kV,baseline reliability upgrade
2018-01-01,Eaton - Big Hollow Rd 138 kV #1,baseline reliability upgrade
2018-01-01,Eaton - Warehouse Electric 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Warehouse Electric - Delta 138 kV #1,baseline reliability upgrade
2018-01-01,Big Hollow Rd - W Campus 138 kV #1,baseline reliability upgrade
2018-01-01,Big Holow Road Substation - Tilbury Cement 138 kV #1,baseline reliability upgrade
2018-01-01,Casey West - Canyon Dam 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Orchard Rd Substation 500/345 kV Autotransformer,baseline reliability upgrade
2018-01-01,W Campus 345/138kV Autotransformer Unit 1,baseline reliability upgrade
2018-01-01,Glendale - Roselawn 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Allegheny Hydro No 8 - Allegheny Hydro No 9 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Hilmar - Piney Creek Project 138 kV #1,baseline reliability upgrade
2018-01-01,Lauderdale - Round Rock Westinghouse 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Calpeak - Glenannan 138 kV,baseline reliability upgrade
2018-01-01,Glenannan Substation - Bellis 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Western Fher 230 kV/138 kV Auto Bank 1,baseline reliability upgrade
2018-01-01,Warren Canyon Tap - Casaloma 138 kV L,baseline reliability upgrade
2018-01-01,Lehigh - Temes 138 kV #1,baseline reliability upgrade
2018-01-01,Lower Ollala 500/345kV Auto,baseline reliability upgrade
2018-01-01,S Agawam Substation - Montgomery County Resource Recovery 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Kaiser - South Agawam 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,John Lawson - Antigo 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,John Lawson - Kleen 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Mighoward - Apple Inc 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Wateree Hydro - Thomson Primary 138 kV,baseline reliability upgrade
2018-01-01,Station  Scattergood 345/138 kV Auto,baseline reliability upgrade
2018-01-01,Station L Scattergood - Southgate 345 kV L,baseline reliability upgrade
2018-01-01,Lake City - Drusilla 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Montgomery County Resource Recovery - Antigo 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Wateree Hydro - Wascott 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Wascott - North Lebanon 138 kV #1,baseline reliability upgrade
2018-01-01,Kleen - 119Th Street 138 kV line,baseline reliability upgrade
2018-01-01,Round Rock Westinghouse - Temes 138 kV #1,baseline reliability upgrade
2018-01-01,Zoar - La Conner 138 kV,baseline reliability upgrade
2018-01-01,Grand Pt - Fayetteville 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,Elgin Switching Substation - Uncer 138 kV Cir. 1,baseline reliability upgrade
2018-01-01,New Vt Hanlon - Ne Benton Substation 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,New Vt Hanlon - Chambersburg Substation 345 kV,baseline reliability upgrade
2018-01-01,Uncer - Chambersburg 138 kV Ckt 1,baseline reliability upgrade
2018-01-01,Texas Eastern - Antrim 138 kV #1,baseline reliability upgrade
2018-01-01,Texas Eastern - Orchard Park 138 kV,baseline reliability upgrade
2018-01-01,Warren Canyon Tap - Trenton S 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Hickory Crk - W Buxton 138 kV Line 1,baseline reliability upgrade
2018-01-01,Mtn View - Antrim 138 kV Circuit 1,baseline reliability upgrade
2018-01-01,Mountain View - Round Rock Northeast 138 kV Line 1,baseline reliability upgrade
2018-01-01,Mwd Eastside Res 345 kV/138 kV TX Unit 1,baseline reliability upgrade
2018-01-01,Mwd Eastside Res - Round Rock Northeast 138 kV Line,baseline reliability upgrade
2018-01-01,Mwd Eastside Res - Holly Pond 138 kV,baseline reliability upgrade
2018-01-01,Antrim - Zoar 138 kV line,baseline reliability upgrade
2018-01-01,Tornado - Fletcher 138 kV,baseline reliability upgrade
