facility_name,start,end,reason
Southwood - Atlantic 138 kV Ckt 1,2016-04-06 08:00:00,2016-04-18 08:00:00,planned
Cross Reactors - U S Alliance Coosa Pines 100 kV Circuit 1,2016-05-29 18:00:00,2016-06-05 18:00:00,planned
Des Moines - Apollo 138 kV L,2016-05-29 18:00:00,2016-06-06 18:00:00,planned
Parkrose - Fargo 138 kV,2016-05-23 18:00:00,2016-05-31 18:00:00,planned
Gordonsville - Gallatin Tn 138 kV Circuit 1,2016-05-25 18:00:00,2016-06-06 18:00:00,planned
Lewis Riv - Roanoe 138 kV,2016-05-31 18:00:00,2016-06-15 18:00:00,planned
Waterfront - South Cannon Falls 100 kV Line 1,2016-05-25 18:00:00,2016-06-13 18:00:00,planned
Francis And Cedar - Brusbay 138 kV Ckt 1,2016-05-24 18:00:00,2016-05-29 18:00:00,planned
Oakdale Power Station - Novec Country Club 138 kV Cir. 1,2016-05-25 18:00:00,2016-06-14 18:00:00,planned
Mortan - Island Rd 138 kV,2016-05-27 18:00:00,2016-05-28 18:00:00,planned
Morony Dam - Gallows Rd Substation 138 kV Ckt 1,2016-05-31 18:00:00,2016-06-02 18:00:00,planned
Pentagon - Tulloch Substation 138 kV Line,2016-05-23 18:00:00,2016-06-08 18:00:00,planned
Llanerch - Warner 138 kV Cir. 1,2016-05-26 18:00:00,2016-06-05 18:00:00,planned
Aes Warrior Run Cogeneration Facility Substation - Westrock Southeast Llc 138 kV #1,2016-05-28 18:00:00,2016-06-05 18:00:00,planned
Meade County - Hay Mill 100 kV #1,2016-05-31 18:00:00,2016-06-01 18:00:00,planned
Priest Riv - Fern Hill 100 kV #1,2016-05-22 18:00:00,2016-06-05 18:00:00,planned
Meadow Lake Wind Farm Llc - Eagle Pt Power Plant 138 kV Circuit 1,2016-05-31 18:00:00,2016-06-07 18:00:00,planned
Memphis Jct - Edward St 100 kV #3,2016-05-26 18:00:00,2016-06-07 18:00:00,planned
A East Term - Wingate 230 kV Ckt 1,2016-05-24 18:00:00,2016-05-30 18:00:00,planned
Peach Orchard - Barnegat 138 kV Line,2016-05-29 18:00:00,2016-06-06 18:00:00,planned
Draffin Substation - Fishtrap 138 kV,2016-05-26 18:00:00,2016-06-04 18:00:00,planned
Hubbardstown - Fortson 138 kV Cir. 1,2016-05-25 18:00:00,2016-06-13 18:00:00,planned
Fullerton - Windy Edge Station 138 kV Ckt 1,2016-05-29 18:00:00,2016-06-06 18:00:00,planned
Western Digital - Ray Braswell 138 kV L,2016-05-23 18:00:00,2016-05-26 18:00:00,planned
Oro Grande - North Alvin Substation 138 kV Circuit 1,2016-05-30 18:00:00,2016-06-03 18:00:00,planned
N E - Air Products 1 138 kV Line 1,2016-05-31 18:00:00,2016-06-20 18:00:00,planned
Belfast - Floral Hills 138 kV Circuit 1,2016-05-25 18:00:00,2016-06-11 18:00:00,planned
Azusa - Prairie Sky Solar Farm 138 kV #1,2016-05-28 18:00:00,2016-06-15 18:00:00,planned
Ilion - Tidd 138 kV Cir. 1,2016-05-30 18:00:00,2016-05-31 18:00:00,planned
Marysville Substation - Embudo 138 kV,2016-05-25 18:00:00,2016-05-28 18:00:00,planned
Salina - San Manuel 138 kV Line 1,2016-05-26 18:00:00,2016-05-31 18:00:00,planned
Chatham - Bearskin 138 kV,2016-05-28 18:00:00,2016-05-31 18:00:00,planned
Ingalis Substation - Firstenergy W H Sammis 100 kV Ckt 1,2016-05-23 18:00:00,2016-05-24 18:00:00,planned
Norfork - Hassayampa Tap 345 kV line,2016-05-23 18:00:00,2016-05-27 18:00:00,planned
Rienzi - Possum Point 345 kV Cir. 1,2016-05-30 18:00:00,2016-06-09 18:00:00,planned
Pulpgen - Five Falls 138 kV Cir. 1,2016-05-25 18:00:00,2016-05-27 18:00:00,planned
S O Purdom - Las Cruces 138 kV,2016-05-27 18:00:00,2016-06-01 18:00:00,planned
Rankin Lake - Bixby 100 kV L,2016-05-30 18:00:00,2016-06-15 18:00:00,planned
Deshler - Webster 100 kV,2016-05-31 18:00:00,2016-06-18 18:00:00,planned
Scttsdale - Drop 2 138 kV Cir. 1,2016-05-30 18:00:00,2016-06-16 18:00:00,planned
Amargosa - Hay Rd Substation 138 kV Line 1,2016-05-23 18:00:00,2016-05-30 18:00:00,planned
Shrewsbury - Smith College Central Heating Plant 138 kV Cir. 1,2016-05-23 18:00:00,2016-06-03 18:00:00,planned
Clifton Wilson - Upper Gorge 100 kV Circuit 1,2016-05-26 18:00:00,2016-06-03 18:00:00,planned
Tollway Substation - Cambie Substation 100 kV Line,2016-05-29 18:00:00,2016-06-05 18:00:00,planned
Cwec Dewey - Battery Heights Dp 138 kV,2016-05-22 18:00:00,2016-05-24 18:00:00,planned
Bighorn - Troy Energy Llc 230 kV Circuit 1,2016-05-24 18:00:00,2016-06-12 18:00:00,planned
Detroit - Ridgeley 345 kV Cir. 1,2016-05-28 18:00:00,2016-06-01 18:00:00,planned
Egin - Mt Pleasant 138 kV,2016-05-29 18:00:00,2016-05-31 18:00:00,planned
Elk Riv City Of - Bearden 138 kV #1,2016-05-28 18:00:00,2016-06-11 18:00:00,planned
Don - Abernethy 138 kV line,2016-05-29 18:00:00,2016-06-01 18:00:00,planned
Freport - Molex 138 kV L,2016-05-26 18:00:00,2016-06-15 18:00:00,planned
Cooley - Maquoketa 138 kV,2016-05-31 18:00:00,2016-06-15 18:00:00,planned
Bl England Sta - Cedar Station 500 kV Ckt 1,2016-05-22 18:00:00,2016-06-08 18:00:00,planned
Buckley Current - Haefling 138 kV Line 1,2016-05-29 18:00:00,2016-06-13 18:00:00,planned
Katonah - Gray'S Flat 138 kV Ckt 1,2016-05-26 18:00:00,2016-06-11 18:00:00,planned
Michigan Avenue - Glen Gardner Substation 500 kV,2016-05-23 18:00:00,2016-06-03 18:00:00,planned
Camanche Dam - Edwards St 100 kV Line 1,2016-05-22 18:00:00,2016-06-03 18:00:00,planned
Staunton - Hailey 230 kV Line 1,2016-05-24 18:00:00,2016-06-12 18:00:00,planned
Brodhead S - Rock Hill 138 kV Line 1,2016-05-26 18:00:00,2016-06-08 18:00:00,planned
Marriott Hill - Clinton Lfgte Substation 138 kV Line,2016-05-28 18:00:00,2016-06-08 18:00:00,planned
Odessa - Guion 100 kV Cir. 1,2016-05-27 18:00:00,2016-06-09 18:00:00,planned
Churc Rock Tap - Md 1 100 kV,2016-05-31 18:00:00,2016-06-11 18:00:00,planned
Mesquite Town E - Quantum Lake Power Lp 100 kV Line,2016-05-27 18:00:00,2016-05-30 18:00:00,planned
Ocacoke - Wells St 100 kV Circuit 1,2016-05-27 18:00:00,2016-06-11 18:00:00,planned
S Eloie - Guayama Pds 100 kV #1,2016-05-31 18:00:00,2016-06-17 18:00:00,planned
Sylvan-Anelope - Celilo 100 kV,2016-05-28 18:00:00,2016-05-31 18:00:00,planned
Hurley - Looney Creek 138 kV Cir. 1,2016-05-25 18:00:00,2016-06-06 18:00:00,planned
Pitchfork - Scotland Dam 100 kV,2016-06-20 17:00:00,2016-06-23 17:00:00,planned
Railway - Havasu 100 kV Cir. 1,2016-06-18 17:00:00,2016-07-04 17:00:00,planned
Lone Star - Opequon 138 kV #1,2016-06-17 17:00:00,2016-07-03 17:00:00,planned
Calmat - Olympia Hts 138 kV #1,2016-06-18 17:00:00,2016-06-23 17:00:00,planned
Jefferson Smurfit Corp - Welport 138 kV Line 1,2016-06-19 17:00:00,2016-07-09 17:00:00,planned
Station L Scattergood - Turke Pt 138 kV Line 1,2016-06-18 17:00:00,2016-06-19 17:00:00,planned
Brodie Lane - E Ellensburg 100 kV Line 1,2016-06-18 17:00:00,2016-06-26 17:00:00,planned
Praire Crk - St. Cloud 100 kV L,2016-06-15 17:00:00,2016-06-21 17:00:00,planned
Redwood City - Harewood 345 kV line,2016-06-16 17:00:00,2016-07-01 17:00:00,planned
Cruce Davila 8501 - Hagar 100 kV #1,2016-06-19 17:00:00,2016-06-25 17:00:00,planned
Strasburg - Moshers 138 kV Line 1,2016-06-14 17:00:00,2016-06-20 17:00:00,planned
Anora - North Gate Riverside Alte 138 kV Ckt 2,2016-06-14 17:00:00,2016-06-30 17:00:00,planned
Blountstown - Left Fork 138 kV Cir. 1,2016-06-19 17:00:00,2016-06-30 17:00:00,planned
N City - Capistrano 138 kV Ckt 1,2016-06-12 17:00:00,2016-06-14 17:00:00,planned
Berthoud - Arburua 138 kV Line 1,2016-06-15 17:00:00,2016-06-26 17:00:00,planned
Meadow Lake Wind Farm Llc - Universiity 138 kV #1,2016-06-14 17:00:00,2016-06-18 17:00:00,planned
Kent - Vero Beach 138 kV #1,2016-06-13 17:00:00,2016-06-22 17:00:00,planned
Broomfield - Luna 100 kV,2016-06-12 17:00:00,2016-06-26 17:00:00,planned
Eddington - Ftnelson 138 kV Line 1,2016-06-14 17:00:00,2016-06-17 17:00:00,planned
Bruceville - South Carthage 100 kV L,2016-06-13 17:00:00,2016-06-28 17:00:00,planned
Covanta Wallingford Energy - Iron River 100 kV Cir. 1,2016-06-12 17:00:00,2016-06-26 17:00:00,planned
Rector - Friendswood 138 kV L,2016-06-14 17:00:00,2016-07-02 17:00:00,planned
Del Rio - Kern Front 138 kV Cir. 1,2016-06-13 17:00:00,2016-06-19 17:00:00,planned
Upland - Positronic 138 kV Circuit 1,2016-06-11 17:00:00,2016-06-24 17:00:00,planned
Chetwynd - Moab 100 kV Cir. 1,2016-06-12 17:00:00,2016-06-21 17:00:00,planned
Cooley - Maquoketa 138 kV Circuit 1,2016-06-20 17:00:00,2016-06-22 17:00:00,planned
Siuc - Suncor 138 kV Ckt 1,2016-06-15 17:00:00,2016-06-28 17:00:00,planned
Albatross - Alto 138 kV #1,2016-06-19 17:00:00,2016-07-03 17:00:00,planned
Hanging Rock - Helberg 230 kV #1,2016-06-15 17:00:00,2016-06-21 17:00:00,planned
Mannum - Mount Horeb 100 kV L,2016-07-17 16:00:00,2016-08-03 16:00:00,planned
Society Hill - Bluebell 138 kV Cir. 1,2016-07-17 16:00:00,2016-07-19 16:00:00,planned
W Phoenix - Oreana 138 kV Cir. 1,2016-07-23 16:00:00,2016-08-12 16:00:00,planned
Andrews - W Hastings 138 kV,2016-07-22 16:00:00,2016-07-29 16:00:00,planned
Kansas - Hickory 138 kV L,2016-07-22 16:00:00,2016-07-24 16:00:00,planned
Mccoll Rd - Midpoint 2 100 kV Line 1,2016-07-23 16:00:00,2016-08-11 16:00:00,planned
Playa Tap2 - Belridge 1A 100 kV Ckt 1,2016-07-16 16:00:00,2016-07-29 16:00:00,planned
Scyene Rd - Comed 100 kV line,2016-07-16 16:00:00,2016-07-27 16:00:00,planned
Carrcroft Substation - Brandywine 138 kV Circuit 2,2016-07-19 16:00:00,2016-07-28 16:00:00,planned
Bull Sluice - Rio Nogales 138 kV Circuit 1,2016-07-20 16:00:00,2016-07-28 16:00:00,planned
Denton Dr - Fairway Tap 138 kV Circuit 1,2016-07-17 16:00:00,2016-08-02 16:00:00,planned
New London Avenue - Ponchatoula Substation 138 kV Circuit 1,2016-07-22 16:00:00,2016-08-02 16:00:00,planned
Western Fher - Milford 345 kV Line 1,2016-07-19 16:00:00,2016-08-06 16:00:00,planned
San Fernando - Shoreline 138 kV Circuit 1,2016-07-25 16:00:00,2016-08-08 16:00:00,planned
Dell City - Saville 345 kV L,2016-07-17 16:00:00,2016-07-25 16:00:00,planned
Acec Calamus - Bluefield Avenue 138 kV Circuit 1,2016-07-18 16:00:00,2016-07-22 16:00:00,planned
Peavine - Gentilly Road 138 kV Circuit 1,2016-07-22 16:00:00,2016-08-09 16:00:00,planned
Port Robson - Middlesboro 100 kV Ckt 2,2016-07-17 16:00:00,2016-07-20 16:00:00,planned
Outfall - Thornton 100 kV #1,2016-07-19 16:00:00,2016-08-03 16:00:00,planned
Fountain City - Dorothy 138 kV,2016-07-23 16:00:00,2016-08-01 16:00:00,planned
Ashdown 69 - Ravenna 100 kV,2016-07-16 16:00:00,2016-07-31 16:00:00,planned
Glendale - Roselawn 138 kV,2016-07-19 16:00:00,2016-08-03 16:00:00,planned
Tuscola East - Southwest Shreveport 100 kV Line 1,2016-07-25 16:00:00,2016-07-26 16:00:00,planned
Dal Grauer - Blue Island 100 kV,2016-07-20 16:00:00,2016-08-07 16:00:00,planned
Tocaloma Jct - Diamond Hill 138 kV Line 1,2016-07-24 16:00:00,2016-08-08 16:00:00,planned
S Bradley - Flax Hill 100 kV line,2016-07-18 16:00:00,2016-08-03 16:00:00,planned
Nih - Parklawn 138 kV Circuit 1,2016-07-18 16:00:00,2016-08-01 16:00:00,planned
Aurora - Electric Light 100 kV #1,2016-08-06 16:00:00,2016-08-10 16:00:00,planned
Ottauquechee Hydro - Covanta Plymouth Renewable Energy 138 kV,2016-08-06 16:00:00,2016-08-25 16:00:00,planned
Garland - Alberta 138 kV,2016-08-12 16:00:00,2016-08-28 16:00:00,planned
Cashion - Alliance Castings 100 kV,2016-08-10 16:00:00,2016-08-22 16:00:00,planned
Nortech - Earl F Wisdom 138 kV Ckt 1,2016-08-05 16:00:00,2016-08-18 16:00:00,planned
High Bridge - Kirkwall 138 kV Circuit 1,2016-08-06 16:00:00,2016-08-23 16:00:00,planned
Morrisville - Remington Ct 138 kV Ckt 2,2016-08-10 16:00:00,2016-08-22 16:00:00,planned
Getchel - Ozark Beach 100 kV #1,2016-08-12 16:00:00,2016-08-26 16:00:00,planned
Culberson - Unisource Sq Hi 138 kV Circuit 1,2016-08-10 16:00:00,2016-08-17 16:00:00,planned
Oak Grove - Jason 138 kV Circuit 1,2016-08-05 16:00:00,2016-08-12 16:00:00,planned
Evergreen Park - Guilbeau Electric 230 kV Cir. 1,2016-08-11 16:00:00,2016-08-29 16:00:00,planned
Ash - N 138 kV,2016-08-05 16:00:00,2016-08-09 16:00:00,planned
Ford Drive - Graceton 138 kV Ckt 1,2016-08-09 16:00:00,2016-08-29 16:00:00,planned
Stoney - Mcintosh Substation 100 kV L,2016-08-07 16:00:00,2016-08-16 16:00:00,planned
Wickett - Kings Dominion 100 kV Line 1,2016-08-06 16:00:00,2016-08-09 16:00:00,planned
Astro - New Hanover County Wastec 138 kV L,2016-08-11 16:00:00,2016-08-27 16:00:00,planned
Oak Knoll - Cambria Substation 100 kV Line 1,2016-08-07 16:00:00,2016-08-18 16:00:00,planned
Channel Island - Perkiomen 138 kV Ckt 1,2016-08-12 16:00:00,2016-08-14 16:00:00,planned
Homestead Wind Llc - Florida 138 kV Line 1,2016-08-11 16:00:00,2016-08-17 16:00:00,planned
Ponnequin Substation - Dow 138 kV Line 1,2016-08-03 16:00:00,2016-08-20 16:00:00,planned
Shannon - Trisonic 138 kV,2016-08-06 16:00:00,2016-08-12 16:00:00,planned
E Proctorville - Covanta Delaware Vly 138 kV #1,2016-08-07 16:00:00,2016-08-25 16:00:00,planned
Carlsbad Waterfield - Decatur Energy Ctr 138 kV Circuit 1,2016-08-06 16:00:00,2016-08-11 16:00:00,planned
Freewater - Jenkintown 138 kV #1,2016-08-12 16:00:00,2016-08-13 16:00:00,planned
Lake June Pump - Amps 500 kV L,2016-08-09 16:00:00,2016-08-20 16:00:00,planned
Sidney A Murray Jr Hydroelectric - Nef Substation 138 kV #1,2016-08-11 16:00:00,2016-08-27 16:00:00,planned
Glebe - Woodland Biomass Tap Substation 100 kV Line 1,2016-08-03 16:00:00,2016-08-16 16:00:00,planned
K I Sawyer - Norwood 138 kV,2016-08-06 16:00:00,2016-08-24 16:00:00,planned
Tuller Hill - Lone Rock 138 kV Line,2016-08-03 16:00:00,2016-08-23 16:00:00,planned
Browns Falls - San German Tc 6406 138 kV Circuit 1,2016-08-09 16:00:00,2016-08-28 16:00:00,planned
St. Augustine - The Mosaic Company Plant City Facility 138 kV Line,2016-08-10 16:00:00,2016-08-25 16:00:00,planned
Western Fher - Trezevant 345 kV,2016-08-03 16:00:00,2016-08-21 16:00:00,planned
Timken Richville - Sunnyside 230 kV Line,2016-08-03 16:00:00,2016-08-18 16:00:00,planned
Foreman Cement Substation - Terrace 138 kV Ckt 1,2016-08-04 16:00:00,2016-08-21 16:00:00,planned
Lawrence Road - Airway Hts 138 kV Circuit 1,2016-09-01 17:00:00,2016-09-04 17:00:00,planned
Southgate - Great Falls Vt 138 kV Cir. 1,2016-08-30 17:00:00,2016-09-03 17:00:00,planned
Sugarcreek - Keyes-Fibre Co 230 kV,2016-09-06 17:00:00,2016-09-16 17:00:00,planned
Amargosa - Willmar 138 kV Circuit 2,2016-09-08 17:00:00,2016-09-19 17:00:00,planned
Cortland - Homestead Wind Llc 138 kV Line 1,2016-09-01 17:00:00,2016-09-03 17:00:00,planned
Herdlyn - Bondurant 138 kV Circuit 1,2016-09-06 17:00:00,2016-09-08 17:00:00,planned
Cuckatuck - Berkley Road 138 kV Ckt 1,2016-09-08 17:00:00,2016-09-16 17:00:00,planned
Punta Del Mar 7302 - Celery 138 kV #1,2016-09-03 17:00:00,2016-09-22 17:00:00,planned
Big Eddy - Alcoaprimary 138 kV Ckt 1,2016-08-30 17:00:00,2016-09-14 17:00:00,planned
Ritter Park - Orofina 138 kV Ckt 1,2016-09-01 17:00:00,2016-09-16 17:00:00,planned
Casa Grande - Alcoa Sw Station 138 kV Line,2016-09-03 17:00:00,2016-09-22 17:00:00,planned
Bayou Cove Peaking Power - Montour Sta 138 kV #1,2016-09-05 17:00:00,2016-09-19 17:00:00,planned
Garden Creek - Kean Mtn And Grassy Crk 138 kV Line 1,2016-09-08 17:00:00,2016-09-18 17:00:00,planned
Defiance - Quantum Lake Power Lp 100 kV Line 1,2016-08-30 17:00:00,2016-09-03 17:00:00,planned
Ne Benton - W Buxton Substation 138 kV Line 1,2016-08-30 17:00:00,2016-09-09 17:00:00,planned
Eustis - Lee Vining 100 kV Cir. 1,2016-09-05 17:00:00,2016-09-14 17:00:00,planned
Merchandise Substation - Pana 138 kV Line 1,2016-09-06 17:00:00,2016-09-25 17:00:00,planned
Clubhouse - Cottag Brook 138 kV Circuit 1,2016-09-03 17:00:00,2016-09-09 17:00:00,planned
Warrior Ridge Hydro - Tolson 138 kV,2016-09-04 17:00:00,2016-09-08 17:00:00,planned
S Hall - Libertyville 100 kV,2016-08-30 17:00:00,2016-09-17 17:00:00,planned
Lyons - Murrin Substation 138 kV,2016-08-31 17:00:00,2016-09-11 17:00:00,planned
E Calamus Substation - Edgewater Station 138 kV Ckt 1,2016-08-30 17:00:00,2016-09-08 17:00:00,planned
Safe Harbor - Livingston Ridge 138 kV Ckt 1,2016-09-04 17:00:00,2016-09-24 17:00:00,planned
Bluegrass - North Wayne 138 kV #1,2016-08-30 17:00:00,2016-09-09 17:00:00,planned
Cooper Ranch Substation - Carntown 138 kV,2016-09-07 17:00:00,2016-09-18 17:00:00,planned
Mount Storm - Nauvoo Substation 138 kV Line 1,2016-08-30 17:00:00,2016-09-04 17:00:00,planned
Forge 2 - Glen Carter 138 kV Line 1,2016-09-01 17:00:00,2016-09-08 17:00:00,planned
Webster City - Portuguez 138 kV,2016-09-07 17:00:00,2016-09-27 17:00:00,planned
Granada - Victoria Tc 7001-7007-7008 345 kV,2016-08-31 17:00:00,2016-09-08 17:00:00,planned
Anacacho - Tidewater 138 kV Ckt 1,2016-09-04 17:00:00,2016-09-16 17:00:00,planned
Todhunter - Star Peak 100 kV,2016-09-06 17:00:00,2016-09-16 17:00:00,planned
Tulare Substation - Lakewood 138 kV,2016-09-01 17:00:00,2016-09-06 17:00:00,planned
Ibm Bailey Tap - Oceana 138 kV,2016-08-31 17:00:00,2016-09-10 17:00:00,planned
Ferncliff - Kamer 138 kV #1,2016-09-07 17:00:00,2016-09-23 17:00:00,planned
Foothill Placer - Luna 100 kV Line 1,2016-09-08 17:00:00,2016-09-13 17:00:00,planned
Sub 18361 - Carrollton Country Club 138 kV,2016-09-04 17:00:00,2016-09-19 17:00:00,planned
Larson St - Henry County 500 kV #1,2016-09-04 17:00:00,2016-09-17 17:00:00,planned
Sewell Crk Energy - Eklutna Generation Station 138 kV,2016-09-03 17:00:00,2016-09-12 17:00:00,planned
Willow Substation - Gleneden 138 kV Cir. 1,2016-09-01 17:00:00,2016-09-07 17:00:00,planned
St. Clair - Dell City 345 kV Line 1,2016-09-06 17:00:00,2016-09-21 17:00:00,planned
Tristate - Hubbardstown 345 kV Line 1,2016-08-30 17:00:00,2016-09-15 17:00:00,planned
Kiamensi - Darlington Road 138 kV,2016-09-06 17:00:00,2016-09-09 17:00:00,planned
Bedord 2 - Saugus 100 kV,2016-08-31 17:00:00,2016-09-09 17:00:00,planned
Berkeley T - Enon 100 kV L,2016-09-06 17:00:00,2016-09-19 17:00:00,planned
Lemolo Powerplant Number 2 - Parachute 138 kV Line 1,2016-08-31 17:00:00,2016-09-15 17:00:00,planned
Whealton - Webster Street 138 kV #1,2016-10-16 17:00:00,2016-11-05 17:00:00,planned
Brick Church - Bear Island 345 kV Ckt 1,2016-10-11 17:00:00,2016-10-13 17:00:00,planned
Bellbrook - Calderwood 100 kV Circuit 1,2016-10-13 17:00:00,2016-10-29 17:00:00,planned
Moscow Substation - Crawfordville 100 kV Cir. 1,2016-10-19 17:00:00,2016-10-31 17:00:00,planned
Denton W Interchange - Great Falls Sc 100 kV #2,2016-10-19 17:00:00,2016-11-08 17:00:00,planned
Mt Pleasant - Sara-1 138 kV,2016-10-14 17:00:00,2016-10-24 17:00:00,planned
Hotchkiss - Douglas Dam 138 kV #1,2016-10-18 17:00:00,2016-10-30 17:00:00,planned
Moorlands - Plumas 100 kV,2016-10-18 17:00:00,2016-11-01 17:00:00,planned
Blythe Substation - Savage Rapids 100 kV #1,2016-10-16 17:00:00,2016-10-25 17:00:00,planned
Bridle Trails - Thorndike 138 kV Cir. 2,2016-10-17 17:00:00,2016-11-02 17:00:00,planned
Du Bay - Seymour 100 kV,2016-10-14 17:00:00,2016-11-01 17:00:00,planned
Clearview - Golden Ponds Tap 138 kV #1,2016-10-15 17:00:00,2016-10-28 17:00:00,planned
Bell-Winters - Glasgow 138 kV,2016-10-19 17:00:00,2016-10-27 17:00:00,planned
Remington - Balch 138 kV,2016-10-14 17:00:00,2016-10-25 17:00:00,planned
Mid America - Alma 138 kV Circuit 1,2016-10-15 17:00:00,2016-11-04 17:00:00,planned
Sol - Portsmouth 138 kV #1,2016-10-10 17:00:00,2016-10-12 17:00:00,planned
West Gilman Road - Bridge Riv 138 kV Ckt 1,2016-10-10 17:00:00,2016-10-13 17:00:00,planned
Marcus Hook Energy Lp - Lake June Pump 500 kV Circuit 1,2016-10-15 17:00:00,2016-10-30 17:00:00,planned
Dragon Court - Bluestone 138 kV Line 1,2016-10-10 17:00:00,2016-10-21 17:00:00,planned
Palo Seco - Shaleton 100 kV,2016-10-10 17:00:00,2016-10-12 17:00:00,planned
Vila Rd - Tri-Corner 100 kV Line 2,2016-10-18 17:00:00,2016-10-30 17:00:00,planned
Meadow Lake Wind Farm Ii Llc - Gordon 345 kV,2016-10-13 17:00:00,2016-10-29 17:00:00,planned
Coalinga 2 - Katonah 138 kV,2016-10-14 17:00:00,2016-10-26 17:00:00,planned
Kettleman Hills Substation - Skaggs Island Jct 1 138 kV Cir. 1,2016-10-15 17:00:00,2016-10-25 17:00:00,planned
Barnes Junction - Rapie Croche 100 kV,2016-10-18 17:00:00,2016-11-01 17:00:00,planned
Covanta Essex Company - Kenmore 138 kV Line 1,2016-10-13 17:00:00,2016-10-24 17:00:00,planned
Zobel - Bennett 138 kV #1,2016-10-11 17:00:00,2016-10-22 17:00:00,planned
Columbia Falls - Buckingham 138 kV Line 1,2016-10-11 17:00:00,2016-10-31 17:00:00,planned
Hazelton - Arroyo Tap 138 kV #1,2016-10-11 17:00:00,2016-10-22 17:00:00,planned
Frank Jenkins Substation - Williams 138 kV Ckt 1,2016-10-18 17:00:00,2016-11-06 17:00:00,planned
Wood Acres - Richburg 138 kV Ckt 1,2016-10-18 17:00:00,2016-10-22 17:00:00,planned
Bearskin - Chatham 138 kV Circuit 1,2016-10-14 17:00:00,2016-10-22 17:00:00,planned
Tony Lappos - Wiccopee 138 kV Circuit 1,2016-10-19 17:00:00,2016-10-22 17:00:00,planned
Busch - Peninsula Park 345 kV Circuit 1,2016-10-16 17:00:00,2016-10-21 17:00:00,planned
Bala - Sunny Isls Substation 138 kV Cir. 1,2016-10-11 17:00:00,2016-10-17 17:00:00,planned
Woodstown - Punta Gorda 345 kV Ckt 1,2016-10-12 17:00:00,2016-10-18 17:00:00,planned
Richland - Deerfield 230 kV #1,2016-10-18 17:00:00,2016-10-28 17:00:00,planned
Consolidated Coal - Bailey 138 kV Cir. 1,2016-10-18 17:00:00,2016-11-03 17:00:00,planned
Reeves Ave - Wheelabrator Portsmouth 138 kV Line,2016-10-19 17:00:00,2016-10-31 17:00:00,planned
Mount Si - Kimballton 138 kV Circuit 1,2016-10-13 17:00:00,2016-10-25 17:00:00,planned
Esc Industrial M. Suc 1423 - Lincolnville 138 kV Line 1,2016-10-13 17:00:00,2016-10-29 17:00:00,planned
Mwd Eastside Res Substation - Round Rock Northeast 138 kV Ckt 1,2016-10-19 17:00:00,2016-10-31 17:00:00,planned
Rosemark - Seminola Substation 138 kV Cir. 1,2016-10-19 17:00:00,2016-10-22 17:00:00,planned
S Crk - Mecca 138 kV,2016-10-11 17:00:00,2016-10-19 17:00:00,planned
Lions Rd - Aes Beaver Valley Partners Beaver Valley 500 kV Circuit 1,2016-10-18 17:00:00,2016-10-24 17:00:00,planned
Factory Substation - Biddeford Ip 138 kV,2016-10-12 17:00:00,2016-10-22 17:00:00,planned
Hope Crk - St. Clair 500 kV Circuit 1,2016-10-18 17:00:00,2016-10-21 17:00:00,planned
Falls Church - F St 138 kV Circuit 1,2016-10-19 17:00:00,2016-11-06 17:00:00,planned
Tilton - Berwind Substation 138 kV Circuit 1,2016-10-12 17:00:00,2016-10-26 17:00:00,planned
